site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,1,D,0.5288143781974793,0.0786666027531743,0.47099982492828374,0.7062944552207184,0.5288143781974793,3.0,-2.4711856218025208
WEST,1,D,0.6046591037085877,0.0820012027990781,0.5185309780831147,0.7879247344982911,0.6046591037085877,3.0,-2.3953408962914122
HOUSTON,2,D,0.9651014045911867,0.1490818323581748,0.8540362000497438,1.311523099237976,0.9651014045911867,3.0,-2.0348985954088135
WEST,2,D,1.1098831335599366,0.15595941020278875,0.9503860246319581,1.4615911807322695,1.1098831335599366,3.0,-1.8901168664400634
HOUSTON,4,D,1.6113407523726806,0.2667873747566977,1.4177181808395387,2.2550292124902347,1.6113407523726806,3.0,-1.3886592476273194
WEST,4,D,1.8667774704343263,0.2769002418437837,1.590740283931427,2.4977253616168213,1.8667774704343263,3.0,-1.1332225295656737
HOUSTON,8,D,2.3556796621137694,0.41978313349960666,2.05801285772583,3.330628960578003,2.3556796621137694,3.0,-0.6443203378862306
WEST,8,D,2.711749762875244,0.4325241245874967,2.2852379825698854,3.6547080570541386,2.711749762875244,3.0,-0.288250237124756
