site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,1,D,0.516247673814209,0.02909585668976926,0.4784303456004334,0.5576339797154236,0.516247673814209,3.0,-2.483752326185791
WEST,1,D,0.5913543238967895,0.03517632059831839,0.5337156182829286,0.639068181464386,0.5913543238967895,3.0,-2.4086456761032107
HOUSTON,2,D,0.9413654610495605,0.05325944063801184,0.868815886632538,1.018686097146759,0.9413654610495605,3.0,-2.0586345389504395
WEST,2,D,1.084073865913971,0.06461685019986331,0.9808647326309204,1.161011088730469,1.084073865913971,3.0,-1.915926134086029
HOUSTON,4,D,1.5691701487224734,0.09203995887084664,1.4410622358657839,1.7008573375601197,1.5691701487224734,3.0,-1.4308298512775266
WEST,4,D,1.8214593838370365,0.11351081684626929,1.633957072135315,1.9783217696350097,1.8214593838370365,3.0,-1.1785406161629635
HOUSTON,8,D,2.289447194209473,0.14095494207304599,2.099791154886475,2.483497295567017,2.289447194209473,3.0,-0.7105528057905273
WEST,8,D,2.641116481523926,0.1724760523474522,2.346387668853455,2.8657029006793215,2.641116481523926,3.0,-0.3588835184760741
