scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,19749.94085605764,2.5796977629435816,19746.474859810885,19753.5298142169,0.0,36.39760219981822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.97383975982666
LMP + toll,19748.00413972664,1.900570864080751,19745.418580611386,19750.61337163597,0.0,28.935019538818196,4.599298992004076,4.800000000000001,0.0,0.0,0.0,0.0,0.0,8.21598482131958
LMP + BESS Houston,19748.668489445812,2.4896340422933885,19745.2982032345,19752.104282087024,2.2390006861430702,35.41954381940479,0.0,0.0,1.4894256783901378,3.0,56664.806549905996,13714.74223886,38416.87982040599,12.19726824760437
LMP + BESS West,19748.934842984218,2.4771703783017616,19745.575669294572,19752.346393699263,2.396407536342389,35.31394973912832,0.0,0.0,1.4860730704583416,3.0,59352.86448633199,14420.971498379999,40183.663861919995,11.873746871948242
LMP + BESS both,19747.662476372385,2.3870683807503945,19744.39901271819,19750.914213585595,5.024770394531398,34.72525353076082,0.0,0.0,2.9754987488484796,6.0,116017.67103623803,22223.810332359997,84512.447087206,16.187398433685303
LMP + toll + BESS Houston,19746.731773114807,1.814585746145466,19744.215212416057,19749.26783712199,2.941478390951762,28.659438863213396,4.599298992004076,4.800000000000001,1.4894256783901347,3.0,56664.80654990596,7046.932373759828,45084.68968550602,12.048983812332153
LMP + toll + BESS West,19746.998126653212,1.7965647926747519,19744.517141771612,19749.470839888443,2.3867593008027974,27.841718842588694,4.599298992004076,4.800000000000001,1.4860730704583416,3.0,59352.86448633199,14511.430135060002,40093.20522524,14.628140211105347
LMP + toll + BESS both,19745.725760041383,1.7106963873917367,19743.33195447831,19748.092894984693,5.6333222850850335,27.871222760314367,4.599298992004076,4.800000000000001,2.975498748848476,6.0,116017.67103623798,16359.568280419831,90376.68913914602,18.41452383995056
