site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,1,D,0.5088958756311951,0.028822356283522525,0.4713599438538361,0.5500048157403565,0.5088958756311951,3.0,-2.491104124368805
WEST,1,D,0.5828951274160462,0.03480904873146239,0.5258281922103119,0.6302132717362976,0.5828951274160462,3.0,-2.4171048725839537
HOUSTON,2,D,0.9279779107268677,0.05278526206772034,0.8559762474246216,1.0048114946554567,0.9279779107268677,3.0,-2.0720220892731325
WEST,2,D,1.0685853660358888,0.0639716830622795,0.966369195230713,1.1448443168203737,1.0685853660358888,3.0,-1.9314146339641112
HOUSTON,4,D,1.5469396609929202,0.09133151513164549,1.4197657422155763,1.677931529588318,1.5469396609929202,3.0,-1.4530603390070798
WEST,4,D,1.7955164693994143,0.11247314229176641,1.6098099309388734,1.9500900853109744,1.7955164693994143,3.0,-1.2044835306005857
HOUSTON,8,D,2.257140682865967,0.1400369869968656,2.068759756641846,2.4504896645349126,2.257140682865967,3.0,-0.742859317134033
WEST,8,D,2.603644332595459,0.1710532981111678,2.3117119966671758,2.8254145087814333,2.603644332595459,3.0,-0.39635566740454126
