site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.5469396609929202,0.09133151513164549,1.4197657422155763,1.677931529588318,1.5469396609929202,3.0,-1.4530603390070798
WEST,4,D,1.7955164693994143,0.11247314229176641,1.6098099309388734,1.9500900853109744,1.7955164693994143,3.0,-1.2044835306005857
