mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,19747.370860842133,7.398283986440592,0.0,19747.370860842133,0.0
20.0,19748.105037145167,6.816028999311089,0.96,19747.14503714517,9.040416717529297
40.0,19748.837366824926,6.236355141554604,1.92,19746.917366824928,10.095029830932617
60.0,19749.56744390531,5.660241512274978,2.88,19746.687443905306,9.349408626556396
80.0,19750.294943058914,5.088958584105434,3.84,19746.45494305891,9.470700740814209
100.0,19751.018758346057,4.524553727148083,4.8,19746.21875834606,10.58650541305542
