scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,19736.71079145686,41.6390937408279,19611.82198008206,19752.63870049342,0.0,49.62766680060322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.366215229034424
LMP + toll,19739.099444113483,26.971608608618144,19659.594683020452,19749.8232227872,0.0,35.91478612723912,6.524228016745393,4.800000000000001,0.0,0.0,0.0,0.0,0.0,9.065383672714233
LMP + BESS Houston,19735.80038579108,40.51447896114103,19613.98646500258,19751.258402884836,2.994789300558355,48.218671866924076,0.0,0.0,2.3141899000175044,3.0,56560.960149157996,13844.902148899997,38191.181221774,12.955787420272827
LMP + BESS West,19736.075692421757,40.52285649928383,19614.500285477563,19751.500686763906,3.3240319317577547,48.282829081805886,0.0,0.0,2.3039686856585107,3.0,59068.791945781995,14170.53678904,40172.75183424,12.443894863128662
LMP + BESS both,19735.165286755975,39.39827510710906,19616.624266896135,19750.12038915532,7.037816464324094,47.59282938013474,0.0,0.0,4.618158585676015,6.0,115629.75209494,21819.220799500003,84560.15119445403,17.40875554084778
LMP + toll + BESS Houston,19738.1890384477,25.846010526535185,19662.003540916943,19748.48581447427,4.122505341084466,35.633507234086025,6.524228016745393,4.800000000000001,2.3141899000175004,3.0,56560.96014915796,7055.911034659831,44980.17233601402,13.29740023612976
LMP + toll + BESS West,19738.464345078377,25.854866535049137,19662.358477799833,19748.73659295879,3.2730188779136595,34.518935354597694,6.524228016745393,4.800000000000001,2.3039686856585107,3.0,59068.791945781995,14339.48873022,40003.79989306,14.112913370132446
LMP + toll + BESS both,19737.553939412595,24.729254282430375,19664.7727402942,19747.40290541817,7.68961166947081,34.53174391191728,6.524228016745393,4.800000000000001,4.618158585676011,6.0,115629.75209493996,16258.386892879838,90120.98510107402,18.30268168449402
