scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,19738.3402747179,41.646086114745344,19613.383988613507,19754.19239336705,0.0,47.9981835395638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.32365369796753
LMP + toll,19740.6087323414,26.977610748769077,19661.039231995583,19751.271845788564,0.0,34.61828792166664,6.311437994397095,4.800000000000001,0.0,0.0,0.0,0.0,0.0,10.190207958221436
LMP + BESS Houston,19737.364219512903,40.52123912462261,19615.550521219957,19752.74999401704,3.005969728138317,46.72215224066439,0.0,0.0,2.258056232032325,3.0,56576.296379766005,13877.454180039998,38172.738522814,13.89709210395813
LMP + BESS West,19737.631331111235,40.529301560371174,19615.990078669973,19752.985377316054,3.1195061963433868,46.6051413390392,0.0,0.0,2.221492003531369,3.0,59393.102180022004,14322.118052020001,40319.53598648,14.41164255142212
LMP + BESS both,19736.655275906287,39.40448776997871,19618.07707874439,19751.542977966037,6.802361125617309,46.00599524122964,0.0,0.0,4.479548235563694,6.0,115969.398559788,21833.898280454003,84857.9484609,20.07993483543396
LMP + toll + BESS Houston,19739.632677136404,25.851760198215942,19663.388463519477,19749.87068343871,4.006825131931249,34.3431120265601,6.311437994397095,4.800000000000001,2.2580562320323216,3.0,56576.29637976596,7136.2576574998375,44913.93504535401,15.83981204032898
LMP + toll + BESS West,19739.899788734736,25.86034281284756,19663.732569956257,19750.11434605093,3.180600556547596,33.28634008134627,6.311437994397095,4.800000000000001,2.221492003531369,3.0,59393.102180022004,14314.87010046,40326.783938040004,15.227833986282349
LMP + toll + BESS both,19738.92373352974,24.734477838996785,19666.086684115253,19748.716761461892,7.5402071858141895,33.36394568357507,6.311437994397095,4.800000000000001,4.47954823556369,6.0,115969.39855978797,16357.904404979841,90333.94233637402,19.808538913726807
