scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,19737.729217190743,41.64345197606592,19612.798234786736,19753.609758557566,0.0,48.60924106672018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1366446018219
LMP + toll,19740.03049444156,26.975499875556093,19660.486013497164,19750.717423298298,0.0,35.13153006373636,6.376433752169248,4.800000000000001,0.0,0.0,0.0,0.0,0.0,10.768354654312134
LMP + BESS Houston,19736.777780556742,40.51869266034394,19614.96399951718,19752.190647340514,2.9703888308718285,47.25194727746682,0.0,0.0,2.2791192541253746,3.0,56571.009423246,13802.30485478,38243.023848074,14.323559045791626
LMP + BESS West,19737.047963566107,40.5268734279081,19615.431404237745,19752.428616634166,3.2502022426733532,47.28837565300968,0.0,0.0,2.252321281020408,3.0,59248.35141640399,14513.414038179999,39995.069297899994,14.041547060012817
LMP + BESS both,19736.096526932106,39.40214737737698,19617.51797564785,19751.00950541711,6.697400906889124,46.40789169710026,0.0,0.0,4.531440535145783,6.0,115819.36083965002,22184.63160572,84369.18043321399,17.91266417503357
LMP + toll + BESS Houston,19739.079057807558,25.849743575191216,19662.857584267364,19749.34016870583,4.048277912821864,34.85212535643295,6.376433752169248,4.800000000000001,2.2791192541253706,3.0,56571.00942324597,7134.137667879837,44911.19103497401,16.774839401245117
LMP + toll + BESS West,19739.34924081692,25.85842972735538,19663.205771293186,19749.58642054472,3.082936107317591,33.64339851467011,6.376433752169248,4.800000000000001,2.252321281020408,3.0,59248.35141640399,14574.23276828,39934.2505678,16.281444549560547
LMP + toll + BESS both,19738.39780418292,24.732659036544195,19665.582420501287,19748.21279734357,7.562034068937439,33.79481385616468,6.376433752169248,4.800000000000001,4.531440535145779,6.0,115819.36083964998,16315.880276959837,90237.93176197402,20.110004663467407
