mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,19737.729217190743,41.64345197606592,0.0,19737.729217190743,0.0
20.0,19739.15254319212,38.70853105998018,0.96,19738.192543192123,12.609423875808716
40.0,19740.574493348162,35.77399501559964,1.92,19738.654493348167,9.414710760116577
60.0,19741.994958139698,32.84005499104759,2.88,19739.114958139697,9.985677242279053
80.0,19743.413763669396,29.907097367038627,3.84,19739.5737636694,10.022035121917725
100.0,19744.83049444156,26.975499875556093,4.8,19740.03049444156,10.097000360488892
