site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,1,D,0.5156201346674196,0.026187585520042075,0.48456222786010744,0.5616733510760499,0.5156201346674196,3.0,-2.4843798653325804
WEST,1,D,0.5942514241018068,0.03159081548710572,0.5392722180243684,0.646909081226349,0.5942514241018068,3.0,-2.405748575898193
HOUSTON,2,D,0.939083716387085,0.047122102290424885,0.8784562342773439,1.0160331834004213,0.939083716387085,3.0,-2.0609162836129147
WEST,2,D,1.0883012942386172,0.05733901753879496,0.9884014677459718,1.1816712447399904,1.0883012942386172,3.0,-1.9116987057613828
HOUSTON,4,D,1.5599637937609863,0.07664423083574952,1.4627048556863405,1.6835055852035523,1.5599637937609863,3.0,-1.4400362062390137
WEST,4,D,1.8236291704460454,0.0965349939922466,1.6543698914842226,1.969400662463379,1.8236291704460454,3.0,-1.1763708295539546
HOUSTON,8,D,2.2673936863630373,0.10966843349148228,2.125003900812378,2.4546192460992433,2.2673936863630373,3.0,-0.7326063136369628
WEST,8,D,2.634401572530274,0.14036301679951194,2.3766475063873296,2.8443354985162355,2.634401572530274,3.0,-0.3655984274697262
