site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.5599637937609863,0.07664423083574952,1.4627048556863405,1.6835055852035523,1.5599637937609863,3.0,-1.4400362062390137
WEST,4,D,1.8236291704460454,0.0965349939922466,1.6543698914842226,1.969400662463379,1.8236291704460454,3.0,-1.1763708295539546
