site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.2717693248177493,0.04388840647356865,1.2179775083627322,1.3470164782714844,1.2717693248177493,3.0,-1.7282306751822507
WEST,4,D,1.5114512269439695,0.060800398873465056,1.4089665407955936,1.6064972078826907,1.5114512269439695,3.0,-1.4885487730560305
