scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,19748.591217533554,7.3875935630820395,19732.08517756001,19753.803970165165,0.0,37.747240723908796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.673599481582642
LMP + toll,19747.373709920084,4.511546057925022,19737.581447383654,19750.932085624656,0.0,29.50360572236748,4.6611426150154305,4.800000000000001,0.0,0.0,0.0,0.0,0.0,8.810584783554077
LMP + BESS Houston,19747.408524015846,7.044190664313115,19731.6951429979,19752.377096237975,2.336127247095558,36.69639325964937,0.0,0.0,1.569668229063278,3.0,56628.163048924005,13789.792910140002,38308.11712836,12.712460041046143
LMP + BESS West,19747.682617001108,7.037763168510413,19731.888922137292,19752.61420337012,2.530381822328495,36.62307578760111,0.0,0.0,1.5631472910803956,3.0,59338.17462626601,14319.328757899999,40271.79193112,12.043344974517822
LMP + BESS both,19746.4999234834,6.694548801177638,19731.498887575184,19751.18732944293,5.29189007972038,35.99760933363801,0.0,0.0,3.1328155201436734,6.0,115966.33767518999,22127.3915123,84561.63921521998,16.790005445480347
LMP + toll + BESS Houston,19746.191016402372,4.175319331606635,19737.191412821543,19749.546861779745,3.1145891892698474,29.231220200282284,4.6611426150154305,4.800000000000001,1.5696682290632749,3.0,56628.163048923954,7004.19368517983,45093.716353320015,13.181428909301758
LMP + toll + BESS West,19746.46510938764,4.165075303344543,19737.385191960933,19749.79246265201,2.5340383668667075,28.383097330598016,4.6611426150154305,4.800000000000001,1.5631472910803956,3.0,59338.17462626601,14213.784851319999,40377.335837700004,14.432480096817017
LMP + toll + BESS both,19745.28241586993,3.8301286850501497,19736.995157398822,19748.410852321213,5.93982742063778,28.401911673014034,4.6611426150154305,4.800000000000001,3.1328155201436703,6.0,115966.33767518995,16117.469702559833,90571.56102496001,18.641547441482544
