mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,95044.90294630964,1.1129269643941042,0.0,95044.90294630964,0.0
20.0,95045.13292584634,1.0937779922757438,0.96,95044.1729258463,11.125091791152954
40.0,95045.36237594539,1.074891414102964,1.92,95043.4423759454,11.107656240463257
60.0,95045.5911169678,1.0562639510945966,2.88,95042.71111696778,11.196874856948853
80.0,95045.81917537116,1.0380523593702697,3.84,95041.97917537116,11.079238891601562
100.0,95046.04638756042,1.0202956764766047,4.8,95041.24638756043,10.023114442825317
