site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.2529747033032228,0.043239807603269384,1.199977844265442,1.3271098284780884,1.2529747033032228,3.0,-1.7470252966967772
WEST,4,D,1.4891145097514649,0.05990187099190809,1.3881443748510742,1.5827558693600465,1.4891145097514649,3.0,-1.5108854902485351
