K_per_kw_month,lease_at_100MW_$M,fixed100_net_mean_$M,fixed100_vs_lmp_only,optimal_mw,optimal_net_mean_$M,optimal_vs_lmp_only,lmp_only_mean_$M
0.0,0.0,95046.04638756042,1.1434412507805973,100.0,95046.04638756042,1.1434412507805973,95044.90294630964
1.0,0.6,95045.4463875604,0.5434412507602246,100.0,95045.4463875604,0.5434412507602246,95044.90294630964
2.0,1.2,95044.84638756044,-0.05655874920194037,0.0,95044.90294630964,0.0,95044.90294630964
4.0,2.4,95043.64638756042,-1.256558749213582,0.0,95044.90294630964,0.0,95044.90294630964
6.0,3.6,95042.4463875604,-2.4565587492397754,0.0,95044.90294630964,0.0,95044.90294630964
8.0,4.8,95041.24638756043,-3.656558749207761,0.0,95044.90294630964,0.0,95044.90294630964
12.0,7.2,95038.84638756044,-6.05655874920194,0.0,95044.90294630964,0.0,95044.90294630964
