mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,76123.91348824746,1.6051883484087444,0.0,76123.91348824746,0.0
20.0,76124.35771957913,1.5588085620303305,0.96,76123.39771957911,9.386415243148804
40.0,76124.8009019324,1.5133970568896928,1.92,76122.88090193241,10.374459266662598
60.0,76125.24298963354,1.4690854955112538,2.88,76122.36298963353,10.366943836212158
80.0,76125.68354901028,1.4258467521276308,3.84,76121.84354901029,10.266815662384033
100.0,76126.12231122228,1.3837652390100172,4.8,76121.32231122228,9.292455911636353
