K_per_kw_month,lease_at_100MW_$M,fixed100_net_mean_$M,fixed100_vs_lmp_only,optimal_mw,optimal_net_mean_$M,optimal_vs_lmp_only,lmp_only_mean_$M
0.0,0.0,76126.12231122228,2.2088229748187587,100.0,76126.12231122228,2.2088229748187587,76123.91348824746
1.0,0.6,76125.52231122229,1.6088229748274898,100.0,76125.52231122229,1.6088229748274898,76123.91348824746
2.0,1.2,76124.9223112223,1.008822974836221,100.0,76124.9223112223,1.008822974836221,76123.91348824746
4.0,2.4,76123.72231122229,-0.19117702517542057,0.0,76123.91348824746,0.0,76123.91348824746
6.0,3.6,76122.52231122229,-1.3911770251725102,0.0,76123.91348824746,0.0,76123.91348824746
8.0,4.8,76121.32231122228,-2.5911770251841517,0.0,76123.91348824746,0.0,76123.91348824746
12.0,7.2,76118.9223112223,-4.991177025163779,0.0,76123.91348824746,0.0,76123.91348824746
