site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.4999651849566653,0.07369637311456334,1.406446982022095,1.6187553566833497,1.4999651849566653,3.0,-1.5000348150433347
WEST,4,D,1.7534895868068847,0.09282210760798588,1.590740283931427,1.8936544885592654,1.7534895868068847,3.0,-1.2465104131931153
