scenario,delta_mean,delta_std,delta_p05,delta_p95
LMP only,0.0,0.0,0.0,0.0
LMP + toll,2.3230115960780675,14.68910292940227,-2.976505939155868,45.73641277611296
LMP + BESS Houston,-0.9596428254776401,1.1317988192205861,-1.418519149993699,2.4327554509245597
LMP + BESS West,-0.6904838837050921,1.118932263783927,-1.2212028779746107,2.646063974724711
LMP + BESS both,-1.6501267091831686,2.2466822797729344,-2.6135694647879064,4.9775918783969235
LMP + toll + BESS Houston,1.3633687706002093,15.811298517550776,-4.372407472729174,48.23069058498313
LMP + toll + BESS West,1.6325277123726847,15.803659485609316,-4.118805588103532,48.40561933208846
LMP + toll + BESS both,0.6728848868951173,16.926242121798374,-5.524758495155038,50.899897140962636
