site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.5617599838020635,0.0918029376024576,1.433963401181641,1.693215389630127,1.5617599838020635,3.0,-1.4382400161979365
WEST,4,D,1.8128117431404422,0.11316414884466472,1.6259080191235353,1.9689112000375366,1.8128117431404422,3.0,-1.1871882568595578
