mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,76108.4157163113,41.63658590309433,0.0,76108.4157163113,0.0
20.0,76109.86197367526,38.70209711958096,0.96,76108.90197367525,9.518921375274658
40.0,76111.3071604952,35.767942374077606,1.92,76109.38716049521,9.84975004196167
60.0,76112.75122666854,32.83430378735094,2.88,76109.87122666853,10.04409146308899
80.0,76114.19372519756,29.901333236322568,3.84,76110.35372519756,10.029453039169312
100.0,76115.63435159712,26.969245228571154,4.8,76110.8343515971,8.977908849716187
