scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,76108.4157163113,41.63658590309433,75983.55881442229,76124.34981685314,0.0,49.79279373012134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.984404563903809
LMP + toll,76110.8343515971,26.969245228571154,76031.35182823335,76121.58251583956,0.0,36.01858944333564,6.555569000960412,4.800000000000001,0.0,0.0,0.0,0.0,0.0,9.460007905960083
LMP + BESS Houston,76107.5053106455,40.51195905299705,75985.68764431382,76122.96951924455,2.9908041784051442,48.379813674289,0.0,0.0,2.3141899000175044,3.0,56560.960149157996,13758.78748108,38277.295889594,13.28276014328003
LMP + BESS West,76107.7806172762,40.52033395598365,75986.23711981777,76123.21180312362,3.3625697780357053,48.48649385760194,0.0,0.0,2.3039686856585107,3.0,59068.791945781995,14608.795339220002,39734.49328406,12.328341722488403
LMP + BESS both,76106.87021161041,39.39573973374349,75988.36110123635,76121.83150551503,6.870954651230384,47.59109449655915,0.0,0.0,4.618158585676015,6.0,115629.75209494,21862.954197419996,84516.417796534,18.311493158340454
LMP + toll + BESS Houston,76109.92394593134,25.843646920979726,76033.76251950485,76120.24510752663,4.117159082228881,35.731964291326946,6.555569000960412,4.800000000000001,2.3141899000175,3.0,56560.96014915796,7177.18296199983,44858.90040867403,13.221325397491455
LMP + toll + BESS West,76110.19925256203,25.852483408517344,76034.11562301272,76120.4986182569,3.2836046538015164,34.633324446582066,6.555569000960412,4.800000000000001,2.3039686856585107,3.0,59068.791945781995,14496.024795959996,39847.26382732,13.384851455688477
LMP + toll + BESS both,76109.28884689623,24.726870019954173,76036.5317188821,76119.16493071629,7.781164247948808,34.72709980649179,6.555569000960412,4.800000000000001,4.618158585676011,6.0,115629.75209493996,16409.813519179836,89969.55847477405,17.554131269454956
