scenario,delta_mean,delta_std,delta_p05,delta_p95
LMP only,0.0,0.0,0.0,0.0
LMP + toll,2.418635285825294,14.688461386550468,-2.884379689930938,45.840788072127175
LMP + BESS Houston,-0.9104056657783803,1.131702675945526,-1.3716926920817059,2.4808765387766467
LMP + BESS West,-0.6350990351027577,1.1186255109247165,-1.170372959319502,2.699463261985511
LMP + BESS both,-1.5455047008837572,2.246192021852187,-2.5151279011013683,5.080554524120088
LMP + toll + BESS Houston,1.5082296200454584,15.810503033823524,-4.240204550098133,48.38533329843631
LMP + toll + BESS West,1.7835362507239916,15.80255526451612,-3.974782898800913,48.56492236216145
LMP + toll + BESS both,0.8731305849432829,16.92498643382181,-5.333535732524615,51.109467588457484
