K_per_kw_month,optimal_mw,optimal_net_mean_$M,optimal_vs_lmp_only,fixed100_net_mean_$M,fixed100_vs_lmp_only,lmp_only_mean_$M
1.08,100.0,36369.82323829299,6.420457623506081,36369.82323829299,6.420457623506081,36363.40278066949
1.1,100.0,36369.81123829299,6.408457623503637,36369.81123829299,6.408457623503637,36363.40278066949
1.12,100.0,36369.799238292995,6.396457623508468,36369.799238292995,6.396457623508468,36363.40278066949
1.14,100.0,36369.78723829299,6.384457623506023,36369.78723829299,6.384457623506023,36363.40278066949
1.16,100.0,36369.77523829299,6.372457623503578,36369.77523829299,6.372457623503578,36363.40278066949
1.18,100.0,36369.763238292995,6.36045762350841,36369.763238292995,6.36045762350841,36363.40278066949
1.2,100.0,36369.75123829299,6.348457623505965,36369.75123829299,6.348457623505965,36363.40278066949
1.22,100.0,36369.73923829299,6.33645762350352,36369.73923829299,6.33645762350352,36363.40278066949
1.24,100.0,36369.727238292995,6.324457623508351,36369.727238292995,6.324457623508351,36363.40278066949
1.26,100.0,36369.71523829299,6.312457623505907,36369.71523829299,6.312457623505907,36363.40278066949
1.28,100.0,36369.703238293,6.300457623510738,36369.703238293,6.300457623510738,36363.40278066949
1.3,100.0,36369.691238292995,6.288457623508293,36369.691238292995,6.288457623508293,36363.40278066949
1.32,100.0,36369.67923829299,6.2764576235058485,36369.67923829299,6.2764576235058485,36363.40278066949
1.34,100.0,36369.667238293,6.26445762351068,36369.667238293,6.26445762351068,36363.40278066949
1.36,100.0,36369.655238292995,6.252457623508235,36369.655238292995,6.252457623508235,36363.40278066949
1.38,100.0,36369.64323829299,6.24045762350579,36369.64323829299,6.24045762350579,36363.40278066949
1.4,100.0,36369.631238293,6.2284576235106215,36369.631238293,6.2284576235106215,36363.40278066949
1.42,100.0,36369.619238292995,6.216457623508177,36369.619238292995,6.216457623508177,36363.40278066949
1.44,100.0,36369.60723829299,6.204457623505732,36369.60723829299,6.204457623505732,36363.40278066949
1.46,100.0,36369.595238293,6.192457623510563,36369.595238293,6.192457623510563,36363.40278066949
1.48,100.0,36369.583238292995,6.180457623508119,36369.583238292995,6.180457623508119,36363.40278066949
1.5,100.0,36369.57123829299,6.168457623505674,36369.57123829299,6.168457623505674,36363.40278066949
1.52,100.0,36369.559238293,6.156457623510505,36369.559238293,6.156457623510505,36363.40278066949
1.54,100.0,36369.547238292995,6.14445762350806,36369.547238292995,6.14445762350806,36363.40278066949
1.56,100.0,36369.53523829299,6.132457623505616,36369.53523829299,6.132457623505616,36363.40278066949
1.58,100.0,36369.523238293,6.120457623510447,36369.523238293,6.120457623510447,36363.40278066949
1.6,100.0,36369.511238292995,6.108457623508002,36369.511238292995,6.108457623508002,36363.40278066949
1.62,100.0,36369.49923829299,6.096457623505557,36369.49923829299,6.096457623505557,36363.40278066949
1.64,100.0,36369.487238293,6.084457623510389,36369.487238293,6.084457623510389,36363.40278066949
1.66,100.0,36369.475238292995,6.072457623507944,36369.475238292995,6.072457623507944,36363.40278066949
1.68,100.0,36369.46323829299,6.060457623505499,36369.46323829299,6.060457623505499,36363.40278066949
1.7,100.0,36369.451238293,6.0484576235103304,36369.451238293,6.0484576235103304,36363.40278066949
1.72,100.0,36369.439238292995,6.036457623507886,36369.439238292995,6.036457623507886,36363.40278066949
1.74,100.0,36369.42723829299,6.024457623505441,36369.42723829299,6.024457623505441,36363.40278066949
1.76,100.0,36369.415238293,6.012457623510272,36369.415238293,6.012457623510272,36363.40278066949
1.78,100.0,36369.403238292995,6.0004576235078275,36369.403238292995,6.0004576235078275,36363.40278066949
1.8,100.0,36369.39123829299,5.988457623505383,36369.39123829299,5.988457623505383,36363.40278066949
1.82,100.0,36369.379238293,5.976457623510214,36369.379238293,5.976457623510214,36363.40278066949
1.84,100.0,36369.367238292994,5.964457623507769,36369.367238292994,5.964457623507769,36363.40278066949
1.86,100.0,36369.35523829299,5.952457623505325,36369.35523829299,5.952457623505325,36363.40278066949
1.88,100.0,36369.343238293,5.940457623510156,36369.343238293,5.940457623510156,36363.40278066949
1.9,100.0,36369.331238292994,5.928457623507711,36369.331238292994,5.928457623507711,36363.40278066949
1.92,100.0,36369.31923829299,5.916457623505266,36369.31923829299,5.916457623505266,36363.40278066949
1.94,100.0,36369.307238293,5.904457623510098,36369.307238293,5.904457623510098,36363.40278066949
1.96,100.0,36369.295238292994,5.892457623507653,36369.295238292994,5.892457623507653,36363.40278066949
1.98,100.0,36369.28323829299,5.880457623505208,36369.28323829299,5.880457623505208,36363.40278066949
2.0,100.0,36369.271238293,5.868457623510039,36369.271238293,5.868457623510039,36363.40278066949
2.02,100.0,36369.259238292994,5.856457623507595,36369.259238292994,5.856457623507595,36363.40278066949
2.04,100.0,36369.24723829299,5.84445762350515,36369.24723829299,5.84445762350515,36363.40278066949
2.06,100.0,36369.235238293,5.832457623509981,36369.235238293,5.832457623509981,36363.40278066949
2.08,100.0,36369.223238292994,5.8204576235075365,36369.223238292994,5.8204576235075365,36363.40278066949
2.1,100.0,36369.21123829299,5.808457623505092,36369.21123829299,5.808457623505092,36363.40278066949
2.12,100.0,36369.199238293,5.796457623509923,36369.199238293,5.796457623509923,36363.40278066949
2.14,100.0,36369.187238292994,5.784457623507478,36369.187238292994,5.784457623507478,36363.40278066949
2.16,100.0,36369.17523829299,5.7724576235050336,36369.17523829299,5.7724576235050336,36363.40278066949
2.18,100.0,36369.163238293,5.760457623509865,36369.163238293,5.760457623509865,36363.40278066949
2.2,100.0,36369.151238292994,5.74845762350742,36369.151238292994,5.74845762350742,36363.40278066949
2.22,100.0,36369.13923829299,5.736457623504975,36369.13923829299,5.736457623504975,36363.40278066949
2.24,100.0,36369.127238293,5.724457623509807,36369.127238293,5.724457623509807,36363.40278066949
2.26,100.0,36369.115238292994,5.712457623507362,36369.115238292994,5.712457623507362,36363.40278066949
2.28,100.0,36369.10323829299,5.700457623504917,36369.10323829299,5.700457623504917,36363.40278066949
2.3,100.0,36369.091238293,5.688457623509748,36369.091238293,5.688457623509748,36363.40278066949
2.32,100.0,36369.079238292994,5.676457623507304,36369.079238292994,5.676457623507304,36363.40278066949
2.34,100.0,36369.06723829299,5.664457623504859,36369.06723829299,5.664457623504859,36363.40278066949
2.36,100.0,36369.055238293,5.65245762350969,36369.055238293,5.65245762350969,36363.40278066949
2.38,100.0,36369.043238292994,5.640457623507245,36369.043238292994,5.640457623507245,36363.40278066949
2.4,100.0,36369.03123829299,5.628457623504801,36369.03123829299,5.628457623504801,36363.40278066949
2.42,100.0,36369.019238292996,5.616457623509632,36369.019238292996,5.616457623509632,36363.40278066949
2.44,100.0,36369.007238292994,5.604457623507187,36369.007238292994,5.604457623507187,36363.40278066949
2.46,100.0,36368.99523829299,5.5924576235047425,36368.99523829299,5.5924576235047425,36363.40278066949
2.48,100.0,36368.983238292996,5.580457623509574,36368.983238292996,5.580457623509574,36363.40278066949
2.5,100.0,36368.971238292994,5.568457623507129,36368.971238292994,5.568457623507129,36363.40278066949
2.52,100.0,36368.95923829299,5.556457623504684,36368.95923829299,5.556457623504684,36363.40278066949
2.54,100.0,36368.947238292996,5.5444576235095155,36368.947238292996,5.5444576235095155,36363.40278066949
2.56,100.0,36368.935238292994,5.532457623507071,36368.935238292994,5.532457623507071,36363.40278066949
2.58,100.0,36368.92323829299,5.520457623504626,36368.92323829299,5.520457623504626,36363.40278066949
2.6,100.0,36368.911238292996,5.508457623509457,36368.911238292996,5.508457623509457,36363.40278066949
2.62,100.0,36368.899238292994,5.496457623507013,36368.899238292994,5.496457623507013,36363.40278066949
2.64,100.0,36368.88723829299,5.484457623504568,36368.88723829299,5.484457623504568,36363.40278066949
2.66,100.0,36368.875238292996,5.472457623509399,36368.875238292996,5.472457623509399,36363.40278066949
2.68,100.0,36368.86323829299,5.460457623506954,36368.86323829299,5.460457623506954,36363.40278066949
2.7,100.0,36368.85123829299,5.44845762350451,36368.85123829299,5.44845762350451,36363.40278066949
2.72,100.0,36368.839238292996,5.436457623509341,36368.839238292996,5.436457623509341,36363.40278066949
2.74,100.0,36368.82723829299,5.424457623506896,36368.82723829299,5.424457623506896,36363.40278066949
2.76,100.0,36368.81523829299,5.4124576235044515,36368.81523829299,5.4124576235044515,36363.40278066949
2.78,100.0,36368.803238292996,5.400457623509283,36368.803238292996,5.400457623509283,36363.40278066949
2.8,100.0,36368.79123829299,5.388457623506838,36368.79123829299,5.388457623506838,36363.40278066949
2.82,100.0,36368.77923829299,5.376457623504393,36368.77923829299,5.376457623504393,36363.40278066949
2.84,100.0,36368.767238292996,5.3644576235092245,36368.767238292996,5.3644576235092245,36363.40278066949
2.86,100.0,36368.75523829299,5.35245762350678,36368.75523829299,5.35245762350678,36363.40278066949
2.88,100.0,36368.74323829299,5.340457623504335,36368.74323829299,5.340457623504335,36363.40278066949
2.9,100.0,36368.731238292996,5.328457623509166,36368.731238292996,5.328457623509166,36363.40278066949
2.92,100.0,36368.71923829299,5.316457623506722,36368.71923829299,5.316457623506722,36363.40278066949
2.94,100.0,36368.70723829299,5.304457623504277,36368.70723829299,5.304457623504277,36363.40278066949
2.96,100.0,36368.695238292996,5.292457623509108,36368.695238292996,5.292457623509108,36363.40278066949
2.98,100.0,36368.68323829299,5.280457623506663,36368.68323829299,5.280457623506663,36363.40278066949
3.0,100.0,36368.67123829299,5.268457623504219,36368.67123829299,5.268457623504219,36363.40278066949
3.02,100.0,36368.659238292996,5.25645762350905,36368.659238292996,5.25645762350905,36363.40278066949
3.04,100.0,36368.64723829299,5.244457623506605,36368.64723829299,5.244457623506605,36363.40278066949
3.06,100.0,36368.63523829299,5.23245762350416,36368.63523829299,5.23245762350416,36363.40278066949
3.08,100.0,36368.623238292996,5.220457623508992,36368.623238292996,5.220457623508992,36363.40278066949
3.1,100.0,36368.61123829299,5.208457623506547,36368.61123829299,5.208457623506547,36363.40278066949
3.12,100.0,36368.59923829299,5.196457623504102,36368.59923829299,5.196457623504102,36363.40278066949
3.14,100.0,36368.587238292996,5.1844576235089335,36368.587238292996,5.1844576235089335,36363.40278066949
3.16,100.0,36368.57523829299,5.172457623506489,36368.57523829299,5.172457623506489,36363.40278066949
3.18,100.0,36368.56323829299,5.160457623504044,36368.56323829299,5.160457623504044,36363.40278066949
3.2,100.0,36368.551238292996,5.148457623508875,36368.551238292996,5.148457623508875,36363.40278066949
3.22,100.0,36368.53923829299,5.1364576235064305,36368.53923829299,5.1364576235064305,36363.40278066949
3.24,100.0,36368.52723829299,5.124457623503986,36368.52723829299,5.124457623503986,36363.40278066949
3.26,100.0,36368.515238292995,5.112457623508817,36368.515238292995,5.112457623508817,36363.40278066949
3.28,100.0,36368.50323829299,5.100457623506372,36368.50323829299,5.100457623506372,36363.40278066949
3.3,100.0,36368.49123829299,5.088457623503928,36368.49123829299,5.088457623503928,36363.40278066949
3.32,100.0,36368.479238292995,5.076457623508759,36368.479238292995,5.076457623508759,36363.40278066949
3.34,100.0,36368.46723829299,5.064457623506314,36368.46723829299,5.064457623506314,36363.40278066949
3.36,100.0,36368.45523829299,5.052457623503869,36368.45523829299,5.052457623503869,36363.40278066949
3.38,100.0,36368.443238292995,5.040457623508701,36368.443238292995,5.040457623508701,36363.40278066949
3.4,100.0,36368.43123829299,5.028457623506256,36368.43123829299,5.028457623506256,36363.40278066949
3.42,100.0,36368.41923829299,5.016457623503811,36368.41923829299,5.016457623503811,36363.40278066949
3.44,100.0,36368.407238292995,5.004457623508642,36368.407238292995,5.004457623508642,36363.40278066949
3.46,100.0,36368.39523829299,4.992457623506198,36368.39523829299,4.992457623506198,36363.40278066949
3.48,100.0,36368.38323829299,4.980457623503753,36368.38323829299,4.980457623503753,36363.40278066949
3.5,100.0,36368.371238292995,4.968457623508584,36368.371238292995,4.968457623508584,36363.40278066949
3.52,100.0,36368.35923829299,4.9564576235061395,36368.35923829299,4.9564576235061395,36363.40278066949
3.54,100.0,36368.34723829299,4.944457623503695,36368.34723829299,4.944457623503695,36363.40278066949
3.56,100.0,36368.335238292995,4.932457623508526,36368.335238292995,4.932457623508526,36363.40278066949
3.58,100.0,36368.32323829299,4.920457623506081,36368.32323829299,4.920457623506081,36363.40278066949
3.6,100.0,36368.31123829299,4.908457623503637,36368.31123829299,4.908457623503637,36363.40278066949
3.62,100.0,36368.299238292995,4.896457623508468,36368.299238292995,4.896457623508468,36363.40278066949
3.64,100.0,36368.28723829299,4.884457623506023,36368.28723829299,4.884457623506023,36363.40278066949
3.66,100.0,36368.27523829299,4.872457623503578,36368.27523829299,4.872457623503578,36363.40278066949
3.68,100.0,36368.263238292995,4.86045762350841,36368.263238292995,4.86045762350841,36363.40278066949
3.7,100.0,36368.25123829299,4.848457623505965,36368.25123829299,4.848457623505965,36363.40278066949
3.72,100.0,36368.23923829299,4.83645762350352,36368.23923829299,4.83645762350352,36363.40278066949
3.74,100.0,36368.227238292995,4.824457623508351,36368.227238292995,4.824457623508351,36363.40278066949
3.76,100.0,36368.21523829299,4.812457623505907,36368.21523829299,4.812457623505907,36363.40278066949
3.78,100.0,36368.203238293,4.800457623510738,36368.203238293,4.800457623510738,36363.40278066949
3.8,100.0,36368.191238292995,4.788457623508293,36368.191238292995,4.788457623508293,36363.40278066949
3.82,100.0,36368.17923829299,4.7764576235058485,36368.17923829299,4.7764576235058485,36363.40278066949
3.84,100.0,36368.167238293,4.76445762351068,36368.167238293,4.76445762351068,36363.40278066949
3.86,100.0,36368.155238292995,4.752457623508235,36368.155238292995,4.752457623508235,36363.40278066949
3.88,100.0,36368.14323829299,4.74045762350579,36368.14323829299,4.74045762350579,36363.40278066949
3.9,100.0,36368.131238293,4.7284576235106215,36368.131238293,4.7284576235106215,36363.40278066949
3.92,100.0,36368.119238292995,4.716457623508177,36368.119238292995,4.716457623508177,36363.40278066949
3.94,100.0,36368.10723829299,4.704457623505732,36368.10723829299,4.704457623505732,36363.40278066949
3.96,100.0,36368.095238293,4.692457623510563,36368.095238293,4.692457623510563,36363.40278066949
3.98,100.0,36368.083238292995,4.680457623508119,36368.083238292995,4.680457623508119,36363.40278066949
4.0,100.0,36368.07123829299,4.668457623505674,36368.07123829299,4.668457623505674,36363.40278066949
4.02,100.0,36368.059238293,4.656457623510505,36368.059238293,4.656457623510505,36363.40278066949
4.04,100.0,36368.047238292995,4.64445762350806,36368.047238292995,4.64445762350806,36363.40278066949
4.06,100.0,36368.03523829299,4.632457623505616,36368.03523829299,4.632457623505616,36363.40278066949
4.08,100.0,36368.023238293,4.620457623510447,36368.023238293,4.620457623510447,36363.40278066949
4.1,100.0,36368.011238292995,4.608457623508002,36368.011238292995,4.608457623508002,36363.40278066949
4.12,100.0,36367.99923829299,4.596457623505557,36367.99923829299,4.596457623505557,36363.40278066949
4.14,100.0,36367.987238293,4.584457623510389,36367.987238293,4.584457623510389,36363.40278066949
4.16,100.0,36367.975238292995,4.572457623507944,36367.975238292995,4.572457623507944,36363.40278066949
4.18,100.0,36367.96323829299,4.560457623505499,36367.96323829299,4.560457623505499,36363.40278066949
4.2,100.0,36367.951238293,4.5484576235103304,36367.951238293,4.5484576235103304,36363.40278066949
4.22,100.0,36367.939238292995,4.536457623507886,36367.939238292995,4.536457623507886,36363.40278066949
4.24,100.0,36367.92723829299,4.524457623505441,36367.92723829299,4.524457623505441,36363.40278066949
4.26,100.0,36367.915238293,4.512457623510272,36367.915238293,4.512457623510272,36363.40278066949
4.28,100.0,36367.903238292995,4.5004576235078275,36367.903238292995,4.5004576235078275,36363.40278066949
4.3,100.0,36367.89123829299,4.488457623505383,36367.89123829299,4.488457623505383,36363.40278066949
4.32,100.0,36367.879238293,4.476457623510214,36367.879238293,4.476457623510214,36363.40278066949
4.34,100.0,36367.867238292994,4.464457623507769,36367.867238292994,4.464457623507769,36363.40278066949
4.36,100.0,36367.85523829299,4.452457623505325,36367.85523829299,4.452457623505325,36363.40278066949
4.38,100.0,36367.843238293,4.440457623510156,36367.843238293,4.440457623510156,36363.40278066949
4.4,100.0,36367.831238292994,4.428457623507711,36367.831238292994,4.428457623507711,36363.40278066949
4.42,100.0,36367.81923829299,4.416457623505266,36367.81923829299,4.416457623505266,36363.40278066949
4.44,100.0,36367.807238293,4.404457623510098,36367.807238293,4.404457623510098,36363.40278066949
4.46,100.0,36367.795238292994,4.392457623507653,36367.795238292994,4.392457623507653,36363.40278066949
4.48,100.0,36367.78323829299,4.380457623505208,36367.78323829299,4.380457623505208,36363.40278066949
4.5,100.0,36367.771238293,4.368457623510039,36367.771238293,4.368457623510039,36363.40278066949
4.52,100.0,36367.759238292994,4.356457623507595,36367.759238292994,4.356457623507595,36363.40278066949
4.54,100.0,36367.74723829299,4.34445762350515,36367.74723829299,4.34445762350515,36363.40278066949
4.56,100.0,36367.735238293,4.332457623509981,36367.735238293,4.332457623509981,36363.40278066949
4.58,100.0,36367.723238292994,4.3204576235075365,36367.723238292994,4.3204576235075365,36363.40278066949
4.6,100.0,36367.71123829299,4.308457623505092,36367.71123829299,4.308457623505092,36363.40278066949
4.62,100.0,36367.699238293,4.296457623509923,36367.699238293,4.296457623509923,36363.40278066949
4.64,100.0,36367.687238292994,4.284457623507478,36367.687238292994,4.284457623507478,36363.40278066949
4.66,100.0,36367.67523829299,4.2724576235050336,36367.67523829299,4.2724576235050336,36363.40278066949
4.68,100.0,36367.663238293,4.260457623509865,36367.663238293,4.260457623509865,36363.40278066949
4.7,100.0,36367.651238292994,4.24845762350742,36367.651238292994,4.24845762350742,36363.40278066949
4.72,100.0,36367.63923829299,4.236457623504975,36367.63923829299,4.236457623504975,36363.40278066949
4.74,100.0,36367.627238293,4.224457623509807,36367.627238293,4.224457623509807,36363.40278066949
4.76,100.0,36367.615238292994,4.212457623507362,36367.615238292994,4.212457623507362,36363.40278066949
4.78,100.0,36367.60323829299,4.200457623504917,36367.60323829299,4.200457623504917,36363.40278066949
4.8,100.0,36367.591238293,4.188457623509748,36367.591238293,4.188457623509748,36363.40278066949
4.82,100.0,36367.579238292994,4.176457623507304,36367.579238292994,4.176457623507304,36363.40278066949
4.84,100.0,36367.56723829299,4.164457623504859,36367.56723829299,4.164457623504859,36363.40278066949
4.86,100.0,36367.555238293,4.15245762350969,36367.555238293,4.15245762350969,36363.40278066949
4.88,100.0,36367.543238292994,4.140457623507245,36367.543238292994,4.140457623507245,36363.40278066949
4.9,100.0,36367.53123829299,4.128457623504801,36367.53123829299,4.128457623504801,36363.40278066949
4.92,100.0,36367.519238292996,4.116457623509632,36367.519238292996,4.116457623509632,36363.40278066949
4.94,100.0,36367.507238292994,4.104457623507187,36367.507238292994,4.104457623507187,36363.40278066949
4.96,100.0,36367.49523829299,4.0924576235047425,36367.49523829299,4.0924576235047425,36363.40278066949
4.98,100.0,36367.483238292996,4.080457623509574,36367.483238292996,4.080457623509574,36363.40278066949
5.0,100.0,36367.471238292994,4.068457623507129,36367.471238292994,4.068457623507129,36363.40278066949
5.02,100.0,36367.45923829299,4.056457623504684,36367.45923829299,4.056457623504684,36363.40278066949
5.04,100.0,36367.447238292996,4.0444576235095155,36367.447238292996,4.0444576235095155,36363.40278066949
5.06,100.0,36367.435238292994,4.032457623507071,36367.435238292994,4.032457623507071,36363.40278066949
5.08,100.0,36367.42323829299,4.020457623504626,36367.42323829299,4.020457623504626,36363.40278066949
5.1,100.0,36367.411238292996,4.008457623509457,36367.411238292996,4.008457623509457,36363.40278066949
5.12,100.0,36367.399238292994,3.9964576235070126,36367.399238292994,3.9964576235070126,36363.40278066949
5.14,100.0,36367.38723829299,3.984457623504568,36367.38723829299,3.984457623504568,36363.40278066949
5.16,100.0,36367.375238292996,3.972457623509399,36367.375238292996,3.972457623509399,36363.40278066949
5.18,100.0,36367.36323829299,3.9604576235069544,36367.36323829299,3.9604576235069544,36363.40278066949
5.2,100.0,36367.35123829299,3.9484576235045097,36367.35123829299,3.9484576235045097,36363.40278066949
5.22,100.0,36367.339238292996,3.936457623509341,36367.339238292996,3.936457623509341,36363.40278066949
5.24,100.0,36367.32723829299,3.924457623506896,36367.32723829299,3.924457623506896,36363.40278066949
5.26,100.0,36367.31523829299,3.9124576235044515,36367.31523829299,3.9124576235044515,36363.40278066949
5.28,100.0,36367.303238292996,3.9004576235092827,36367.303238292996,3.9004576235092827,36363.40278066949
5.3,100.0,36367.29123829299,3.888457623506838,36367.29123829299,3.888457623506838,36363.40278066949
5.32,100.0,36367.27923829299,3.8764576235043933,36367.27923829299,3.8764576235043933,36363.40278066949
5.34,100.0,36367.267238292996,3.8644576235092245,36367.267238292996,3.8644576235092245,36363.40278066949
5.36,100.0,36367.25523829299,3.85245762350678,36367.25523829299,3.85245762350678,36363.40278066949
5.38,100.0,36367.24323829299,3.840457623504335,36367.24323829299,3.840457623504335,36363.40278066949
5.4,100.0,36367.231238292996,3.8284576235091663,36367.231238292996,3.8284576235091663,36363.40278066949
5.42,100.0,36367.21923829299,3.8164576235067216,36367.21923829299,3.8164576235067216,36363.40278066949
5.44,100.0,36367.20723829299,3.804457623504277,36367.20723829299,3.804457623504277,36363.40278066949
5.46,100.0,36367.195238292996,3.792457623509108,36367.195238292996,3.792457623509108,36363.40278066949
5.48,100.0,36367.18323829299,3.7804576235066634,36367.18323829299,3.7804576235066634,36363.40278066949
5.5,100.0,36367.17123829299,3.7684576235042186,36367.17123829299,3.7684576235042186,36363.40278066949
5.52,100.0,36367.159238292996,3.75645762350905,36367.159238292996,3.75645762350905,36363.40278066949
5.54,100.0,36367.14723829299,3.744457623506605,36367.14723829299,3.744457623506605,36363.40278066949
5.56,100.0,36367.13523829299,3.7324576235041604,36367.13523829299,3.7324576235041604,36363.40278066949
5.58,100.0,36367.123238292996,3.7204576235089917,36367.123238292996,3.7204576235089917,36363.40278066949
5.6,100.0,36367.11123829299,3.708457623506547,36367.11123829299,3.708457623506547,36363.40278066949
5.62,100.0,36367.09923829299,3.6964576235041022,36367.09923829299,3.6964576235041022,36363.40278066949
5.64,100.0,36367.087238292996,3.6844576235089335,36367.087238292996,3.6844576235089335,36363.40278066949
5.66,100.0,36367.07523829299,3.6724576235064887,36367.07523829299,3.6724576235064887,36363.40278066949
5.68,100.0,36367.06323829299,3.660457623504044,36367.06323829299,3.660457623504044,36363.40278066949
5.7,100.0,36367.051238292996,3.6484576235088753,36367.051238292996,3.6484576235088753,36363.40278066949
5.72,100.0,36367.03923829299,3.6364576235064305,36367.03923829299,3.6364576235064305,36363.40278066949
5.74,100.0,36367.02723829299,3.624457623503986,36367.02723829299,3.624457623503986,36363.40278066949
5.76,100.0,36367.015238292995,3.612457623508817,36367.015238292995,3.612457623508817,36363.40278066949
5.78,100.0,36367.00323829299,3.6004576235063723,36367.00323829299,3.6004576235063723,36363.40278066949
5.8,100.0,36366.99123829299,3.5884576235039276,36366.99123829299,3.5884576235039276,36363.40278066949
5.82,100.0,36366.979238292995,3.576457623508759,36366.979238292995,3.576457623508759,36363.40278066949
5.84,100.0,36366.96723829299,3.564457623506314,36366.96723829299,3.564457623506314,36363.40278066949
5.86,100.0,36366.95523829299,3.5524576235038694,36366.95523829299,3.5524576235038694,36363.40278066949
5.88,100.0,36366.943238292995,3.5404576235087006,36366.943238292995,3.5404576235087006,36363.40278066949
5.9,100.0,36366.93123829299,3.528457623506256,36366.93123829299,3.528457623506256,36363.40278066949
5.92,100.0,36366.91923829299,3.516457623503811,36366.91923829299,3.516457623503811,36363.40278066949
5.94,100.0,36366.907238292995,3.5044576235086424,36366.907238292995,3.5044576235086424,36363.40278066949
5.96,100.0,36366.89523829299,3.4924576235061977,36366.89523829299,3.4924576235061977,36363.40278066949
5.98,100.0,36366.88323829299,3.480457623503753,36366.88323829299,3.480457623503753,36363.40278066949
6.0,100.0,36366.871238292995,3.468457623508584,36366.871238292995,3.468457623508584,36363.40278066949
6.02,100.0,36366.85923829299,3.4564576235061395,36366.85923829299,3.4564576235061395,36363.40278066949
6.04,100.0,36366.84723829299,3.4444576235036948,36366.84723829299,3.4444576235036948,36363.40278066949
6.06,100.0,36366.835238292995,3.432457623508526,36366.835238292995,3.432457623508526,36363.40278066949
6.08,100.0,36366.82323829299,3.4204576235060813,36366.82323829299,3.4204576235060813,36363.40278066949
6.1,100.0,36366.81123829299,3.4084576235036366,36366.81123829299,3.4084576235036366,36363.40278066949
6.12,100.0,36366.799238292995,3.396457623508468,36366.799238292995,3.396457623508468,36363.40278066949
6.14,100.0,36366.78723829299,3.384457623506023,36366.78723829299,3.384457623506023,36363.40278066949
6.16,100.0,36366.77523829299,3.3724576235035784,36366.77523829299,3.3724576235035784,36363.40278066949
6.18,100.0,36366.763238292995,3.3604576235084096,36366.763238292995,3.3604576235084096,36363.40278066949
6.2,100.0,36366.75123829299,3.348457623505965,36366.75123829299,3.348457623505965,36363.40278066949
6.22,100.0,36366.73923829299,3.33645762350352,36366.73923829299,3.33645762350352,36363.40278066949
6.24,100.0,36366.727238292995,3.3244576235083514,36366.727238292995,3.3244576235083514,36363.40278066949
6.26,100.0,36366.71523829299,3.3124576235059067,36366.71523829299,3.3124576235059067,36363.40278066949
6.28,100.0,36366.703238293,3.300457623510738,36366.703238293,3.300457623510738,36363.40278066949
6.3,100.0,36366.691238292995,3.288457623508293,36366.691238292995,3.288457623508293,36363.40278066949
6.32,100.0,36366.67923829299,3.2764576235058485,36366.67923829299,3.2764576235058485,36363.40278066949
6.34,100.0,36366.667238293,3.2644576235106797,36366.667238293,3.2644576235106797,36363.40278066949
6.36,100.0,36366.655238292995,3.252457623508235,36366.655238292995,3.252457623508235,36363.40278066949
6.38,100.0,36366.64323829299,3.2404576235057903,36366.64323829299,3.2404576235057903,36363.40278066949
6.4,100.0,36366.631238293,3.2284576235106215,36366.631238293,3.2284576235106215,36363.40278066949
6.42,100.0,36366.619238292995,3.2164576235081768,36366.619238292995,3.2164576235081768,36363.40278066949
6.44,100.0,36366.60723829299,3.204457623505732,36366.60723829299,3.204457623505732,36363.40278066949
6.46,100.0,36366.595238293,3.1924576235105633,36366.595238293,3.1924576235105633,36363.40278066949
6.48,100.0,36366.583238292995,3.1804576235081186,36366.583238292995,3.1804576235081186,36363.40278066949
6.5,100.0,36366.57123829299,3.168457623505674,36366.57123829299,3.168457623505674,36363.40278066949
6.52,100.0,36366.559238293,3.156457623510505,36366.559238293,3.156457623510505,36363.40278066949
6.54,100.0,36366.547238292995,3.1444576235080604,36366.547238292995,3.1444576235080604,36363.40278066949
6.56,100.0,36366.53523829299,3.1324576235056156,36366.53523829299,3.1324576235056156,36363.40278066949
6.58,100.0,36366.523238293,3.120457623510447,36366.523238293,3.120457623510447,36363.40278066949
6.6,100.0,36366.511238292995,3.108457623508002,36366.511238292995,3.108457623508002,36363.40278066949
6.62,100.0,36366.49923829299,3.0964576235055574,36366.49923829299,3.0964576235055574,36363.40278066949
6.64,100.0,36366.487238293,3.0844576235103887,36366.487238293,3.0844576235103887,36363.40278066949
6.66,100.0,36366.475238292995,3.072457623507944,36366.475238292995,3.072457623507944,36363.40278066949
6.68,100.0,36366.46323829299,3.060457623505499,36366.46323829299,3.060457623505499,36363.40278066949
6.7,100.0,36366.451238293,3.0484576235103304,36366.451238293,3.0484576235103304,36363.40278066949
6.72,100.0,36366.439238292995,3.0364576235078857,36366.439238292995,3.0364576235078857,36363.40278066949
6.74,100.0,36366.42723829299,3.024457623505441,36366.42723829299,3.024457623505441,36363.40278066949
6.76,100.0,36366.415238293,3.0124576235102722,36366.415238293,3.0124576235102722,36363.40278066949
6.78,100.0,36366.403238292995,3.0004576235078275,36366.403238292995,3.0004576235078275,36363.40278066949
6.8,100.0,36366.39123829299,2.988457623505383,36366.39123829299,2.988457623505383,36363.40278066949
6.82,100.0,36366.379238293,2.976457623510214,36366.379238293,2.976457623510214,36363.40278066949
6.84,100.0,36366.367238292994,2.9644576235077693,36366.367238292994,2.9644576235077693,36363.40278066949
