K_per_kw_month,optimal_mw,optimal_net_mean_$M,optimal_vs_lmp_only,fixed100_net_mean_$M,fixed100_vs_lmp_only,lmp_only_mean_$M
5.62,0.0,36377.2641731484,0.0,36376.07227108327,-1.1919020651257597,36377.2641731484
5.64,0.0,36377.2641731484,0.0,36376.060271083275,-1.2039020651209285,36377.2641731484
5.66,0.0,36377.2641731484,0.0,36376.04827108327,-1.2159020651233732,36377.2641731484
5.68,0.0,36377.2641731484,0.0,36376.03627108327,-1.227902065125818,36377.2641731484
5.7,0.0,36377.2641731484,0.0,36376.024271083275,-1.2399020651209867,36377.2641731484
5.72,0.0,36377.2641731484,0.0,36376.01227108327,-1.2519020651234314,36377.2641731484
5.74,0.0,36377.2641731484,0.0,36376.00027108327,-1.263902065125876,36377.2641731484
5.76,0.0,36377.2641731484,0.0,36375.988271083275,-1.2759020651210449,36377.2641731484
5.78,0.0,36377.2641731484,0.0,36375.97627108327,-1.2879020651234896,36377.2641731484
5.8,0.0,36377.2641731484,0.0,36375.96427108327,-1.2999020651259343,36377.2641731484
5.82,0.0,36377.2641731484,0.0,36375.952271083275,-1.311902065121103,36377.2641731484
5.84,0.0,36377.2641731484,0.0,36375.94027108327,-1.3239020651235478,36377.2641731484
5.86,0.0,36377.2641731484,0.0,36375.92827108327,-1.3359020651259925,36377.2641731484
5.88,0.0,36377.2641731484,0.0,36375.916271083275,-1.3479020651211613,36377.2641731484
5.9,0.0,36377.2641731484,0.0,36375.90427108327,-1.359902065123606,36377.2641731484
5.92,0.0,36377.2641731484,0.0,36375.89227108327,-1.3719020651260507,36377.2641731484
5.94,0.0,36377.2641731484,0.0,36375.880271083275,-1.3839020651212195,36377.2641731484
5.96,0.0,36377.2641731484,0.0,36375.86827108327,-1.3959020651236642,36377.2641731484
5.98,0.0,36377.2641731484,0.0,36375.85627108327,-1.407902065126109,36377.2641731484
6.0,0.0,36377.2641731484,0.0,36375.844271083275,-1.4199020651212777,36377.2641731484
6.02,0.0,36377.2641731484,0.0,36375.83227108327,-1.4319020651237224,36377.2641731484
6.04,0.0,36377.2641731484,0.0,36375.82027108327,-1.4439020651261671,36377.2641731484
6.06,0.0,36377.2641731484,0.0,36375.808271083275,-1.455902065121336,36377.2641731484
6.08,0.0,36377.2641731484,0.0,36375.79627108327,-1.4679020651237806,36377.2641731484
6.1,0.0,36377.2641731484,0.0,36375.78427108327,-1.4799020651262254,36377.2641731484
6.12,0.0,36377.2641731484,0.0,36375.772271083275,-1.4919020651213941,36377.2641731484
6.14,0.0,36377.2641731484,0.0,36375.76027108327,-1.5039020651238388,36377.2641731484
6.16,0.0,36377.2641731484,0.0,36375.74827108327,-1.5159020651262836,36377.2641731484
6.18,0.0,36377.2641731484,0.0,36375.736271083275,-1.5279020651214523,36377.2641731484
6.2,0.0,36377.2641731484,0.0,36375.72427108327,-1.539902065123897,36377.2641731484
6.22,0.0,36377.2641731484,0.0,36375.71227108327,-1.5519020651263418,36377.2641731484
6.24,0.0,36377.2641731484,0.0,36375.700271083275,-1.5639020651215105,36377.2641731484
6.26,0.0,36377.2641731484,0.0,36375.68827108327,-1.5759020651239553,36377.2641731484
6.28,0.0,36377.2641731484,0.0,36375.67627108328,-1.587902065119124,36377.2641731484
6.3,0.0,36377.2641731484,0.0,36375.664271083275,-1.5999020651215687,36377.2641731484
6.32,0.0,36377.2641731484,0.0,36375.65227108327,-1.6119020651240135,36377.2641731484
6.34,0.0,36377.2641731484,0.0,36375.64027108328,-1.6239020651191822,36377.2641731484
6.36,0.0,36377.2641731484,0.0,36375.628271083275,-1.635902065121627,36377.2641731484
6.38,0.0,36377.2641731484,0.0,36375.61627108327,-1.6479020651240717,36377.2641731484
6.4,0.0,36377.2641731484,0.0,36375.60427108328,-1.6599020651192404,36377.2641731484
6.42,0.0,36377.2641731484,0.0,36375.592271083275,-1.6719020651216852,36377.2641731484
6.44,0.0,36377.2641731484,0.0,36375.58027108327,-1.6839020651241299,36377.2641731484
6.46,0.0,36377.2641731484,0.0,36375.56827108328,-1.6959020651192986,36377.2641731484
6.48,0.0,36377.2641731484,0.0,36375.556271083275,-1.7079020651217434,36377.2641731484
6.5,0.0,36377.2641731484,0.0,36375.54427108327,-1.719902065124188,36377.2641731484
6.52,0.0,36377.2641731484,0.0,36375.53227108328,-1.7319020651193568,36377.2641731484
6.54,0.0,36377.2641731484,0.0,36375.520271083275,-1.7439020651218016,36377.2641731484
6.56,0.0,36377.2641731484,0.0,36375.50827108327,-1.7559020651242463,36377.2641731484
6.58,0.0,36377.2641731484,0.0,36375.49627108328,-1.767902065119415,36377.2641731484
6.6,0.0,36377.2641731484,0.0,36375.484271083275,-1.7799020651218598,36377.2641731484
6.62,0.0,36377.2641731484,0.0,36375.47227108327,-1.7919020651243045,36377.2641731484
6.64,0.0,36377.2641731484,0.0,36375.46027108328,-1.8039020651194733,36377.2641731484
6.66,0.0,36377.2641731484,0.0,36375.448271083274,-1.815902065121918,36377.2641731484
6.68,0.0,36377.2641731484,0.0,36375.43627108327,-1.8279020651243627,36377.2641731484
6.7,0.0,36377.2641731484,0.0,36375.42427108328,-1.8399020651195315,36377.2641731484
6.72,0.0,36377.2641731484,0.0,36375.412271083274,-1.8519020651219762,36377.2641731484
6.74,0.0,36377.2641731484,0.0,36375.40027108327,-1.863902065124421,36377.2641731484
6.76,0.0,36377.2641731484,0.0,36375.38827108328,-1.8759020651195897,36377.2641731484
6.78,0.0,36377.2641731484,0.0,36375.376271083274,-1.8879020651220344,36377.2641731484
6.8,0.0,36377.2641731484,0.0,36375.36427108327,-1.8999020651244791,36377.2641731484
6.82,0.0,36377.2641731484,0.0,36375.35227108328,-1.9119020651196479,36377.2641731484
6.84,0.0,36377.2641731484,0.0,36375.340271083274,-1.9239020651220926,36377.2641731484
6.86,0.0,36377.2641731484,0.0,36375.32827108327,-1.9359020651245373,36377.2641731484
6.88,0.0,36377.2641731484,0.0,36375.31627108328,-1.947902065119706,36377.2641731484
6.9,0.0,36377.2641731484,0.0,36375.304271083274,-1.9599020651221508,36377.2641731484
6.92,0.0,36377.2641731484,0.0,36375.29227108327,-1.9719020651245955,36377.2641731484
6.94,0.0,36377.2641731484,0.0,36375.28027108328,-1.9839020651197643,36377.2641731484
6.96,0.0,36377.2641731484,0.0,36375.268271083274,-1.995902065122209,36377.2641731484
6.98,0.0,36377.2641731484,0.0,36375.25627108327,-2.0079020651246537,36377.2641731484
7.0,0.0,36377.2641731484,0.0,36375.24427108328,-2.0199020651198225,36377.2641731484
7.02,0.0,36377.2641731484,0.0,36375.232271083274,-2.0319020651222672,36377.2641731484
7.04,0.0,36377.2641731484,0.0,36375.22027108327,-2.043902065124712,36377.2641731484
7.06,0.0,36377.2641731484,0.0,36375.20827108328,-2.0559020651198807,36377.2641731484
7.08,0.0,36377.2641731484,0.0,36375.196271083274,-2.0679020651223254,36377.2641731484
7.1,0.0,36377.2641731484,0.0,36375.18427108327,-2.07990206512477,36377.2641731484
7.12,0.0,36377.2641731484,0.0,36375.17227108328,-2.091902065119939,36377.2641731484
7.14,0.0,36377.2641731484,0.0,36375.160271083274,-2.1039020651223836,36377.2641731484
7.16,0.0,36377.2641731484,0.0,36375.14827108327,-2.1159020651248284,36377.2641731484
7.18,0.0,36377.2641731484,0.0,36375.13627108328,-2.127902065119997,36377.2641731484
7.2,0.0,36377.2641731484,0.0,36375.124271083274,-2.139902065122442,36377.2641731484
7.22,0.0,36377.2641731484,0.0,36375.11227108327,-2.1519020651248866,36377.2641731484
7.24,0.0,36377.2641731484,0.0,36375.100271083276,-2.1639020651200553,36377.2641731484
7.26,0.0,36377.2641731484,0.0,36375.088271083274,-2.1759020651225,36377.2641731484
7.28,0.0,36377.2641731484,0.0,36375.07627108327,-2.187902065124945,36377.2641731484
7.3,0.0,36377.2641731484,0.0,36375.064271083276,-2.1999020651201135,36377.2641731484
7.32,0.0,36377.2641731484,0.0,36375.052271083274,-2.2119020651225583,36377.2641731484
7.34,0.0,36377.2641731484,0.0,36375.04027108327,-2.223902065125003,36377.2641731484
7.36,0.0,36377.2641731484,0.0,36375.028271083276,-2.2359020651201718,36377.2641731484
7.38,0.0,36377.2641731484,0.0,36375.016271083274,-2.2479020651226165,36377.2641731484
7.4,0.0,36377.2641731484,0.0,36375.00427108327,-2.259902065125061,36377.2641731484
7.42,0.0,36377.2641731484,0.0,36374.992271083276,-2.27190206512023,36377.2641731484
7.44,0.0,36377.2641731484,0.0,36374.980271083274,-2.2839020651226747,36377.2641731484
7.46,0.0,36377.2641731484,0.0,36374.96827108327,-2.2959020651251194,36377.2641731484
7.48,0.0,36377.2641731484,0.0,36374.956271083276,-2.307902065120288,36377.2641731484
7.5,0.0,36377.2641731484,0.0,36374.94427108327,-2.319902065122733,36377.2641731484
7.52,0.0,36377.2641731484,0.0,36374.93227108327,-2.3319020651251776,36377.2641731484
7.54,0.0,36377.2641731484,0.0,36374.920271083276,-2.3439020651203464,36377.2641731484
7.56,0.0,36377.2641731484,0.0,36374.90827108327,-2.355902065122791,36377.2641731484
7.58,0.0,36377.2641731484,0.0,36374.89627108327,-2.367902065125236,36377.2641731484
7.6,0.0,36377.2641731484,0.0,36374.884271083276,-2.3799020651204046,36377.2641731484
7.62,0.0,36377.2641731484,0.0,36374.87227108327,-2.3919020651228493,36377.2641731484
7.64,0.0,36377.2641731484,0.0,36374.86027108327,-2.403902065125294,36377.2641731484
7.66,0.0,36377.2641731484,0.0,36374.848271083276,-2.415902065120463,36377.2641731484
7.68,0.0,36377.2641731484,0.0,36374.83627108327,-2.4279020651229075,36377.2641731484
7.7,0.0,36377.2641731484,0.0,36374.82427108327,-2.4399020651253522,36377.2641731484
7.72,0.0,36377.2641731484,0.0,36374.812271083276,-2.451902065120521,36377.2641731484
7.74,0.0,36377.2641731484,0.0,36374.80027108327,-2.4639020651229657,36377.2641731484
7.76,0.0,36377.2641731484,0.0,36374.78827108327,-2.4759020651254104,36377.2641731484
7.78,0.0,36377.2641731484,0.0,36374.776271083276,-2.487902065120579,36377.2641731484
7.8,0.0,36377.2641731484,0.0,36374.76427108327,-2.499902065123024,36377.2641731484
7.82,0.0,36377.2641731484,0.0,36374.75227108327,-2.5119020651254687,36377.2641731484
7.84,0.0,36377.2641731484,0.0,36374.740271083276,-2.5239020651206374,36377.2641731484
7.86,0.0,36377.2641731484,0.0,36374.72827108327,-2.535902065123082,36377.2641731484
7.88,0.0,36377.2641731484,0.0,36374.71627108327,-2.547902065125527,36377.2641731484
7.9,0.0,36377.2641731484,0.0,36374.704271083276,-2.5599020651206956,36377.2641731484
7.92,0.0,36377.2641731484,0.0,36374.69227108327,-2.5719020651231403,36377.2641731484
7.94,0.0,36377.2641731484,0.0,36374.68027108327,-2.583902065125585,36377.2641731484
7.96,0.0,36377.2641731484,0.0,36374.668271083276,-2.595902065120754,36377.2641731484
7.98,0.0,36377.2641731484,0.0,36374.65627108327,-2.6079020651231986,36377.2641731484
8.0,0.0,36377.2641731484,0.0,36374.64427108327,-2.6199020651256433,36377.2641731484
8.02,0.0,36377.2641731484,0.0,36374.632271083276,-2.631902065120812,36377.2641731484
8.04,0.0,36377.2641731484,0.0,36374.62027108327,-2.6439020651232568,36377.2641731484
8.06,0.0,36377.2641731484,0.0,36374.60827108327,-2.6559020651257015,36377.2641731484
8.08,0.0,36377.2641731484,0.0,36374.596271083275,-2.6679020651208702,36377.2641731484
8.1,0.0,36377.2641731484,0.0,36374.58427108327,-2.679902065123315,36377.2641731484
8.12,0.0,36377.2641731484,0.0,36374.57227108327,-2.6919020651257597,36377.2641731484
8.14,0.0,36377.2641731484,0.0,36374.560271083275,-2.7039020651209285,36377.2641731484
8.16,0.0,36377.2641731484,0.0,36374.54827108327,-2.715902065123373,36377.2641731484
8.18,0.0,36377.2641731484,0.0,36374.53627108327,-2.727902065125818,36377.2641731484
8.2,0.0,36377.2641731484,0.0,36374.524271083275,-2.7399020651209867,36377.2641731484
8.22,0.0,36377.2641731484,0.0,36374.51227108327,-2.7519020651234314,36377.2641731484
8.24,0.0,36377.2641731484,0.0,36374.50027108327,-2.763902065125876,36377.2641731484
8.26,0.0,36377.2641731484,0.0,36374.488271083275,-2.775902065121045,36377.2641731484
8.28,0.0,36377.2641731484,0.0,36374.47627108327,-2.7879020651234896,36377.2641731484
8.3,0.0,36377.2641731484,0.0,36374.46427108327,-2.7999020651259343,36377.2641731484
8.32,0.0,36377.2641731484,0.0,36374.452271083275,-2.811902065121103,36377.2641731484
8.34,0.0,36377.2641731484,0.0,36374.44027108327,-2.823902065123548,36377.2641731484
8.36,0.0,36377.2641731484,0.0,36374.42827108327,-2.8359020651259925,36377.2641731484
8.38,0.0,36377.2641731484,0.0,36374.416271083275,-2.8479020651211613,36377.2641731484
8.4,0.0,36377.2641731484,0.0,36374.40427108327,-2.859902065123606,36377.2641731484
8.42,0.0,36377.2641731484,0.0,36374.39227108327,-2.8719020651260507,36377.2641731484
8.44,0.0,36377.2641731484,0.0,36374.380271083275,-2.8839020651212195,36377.2641731484
8.46,0.0,36377.2641731484,0.0,36374.36827108327,-2.895902065123664,36377.2641731484
8.48,0.0,36377.2641731484,0.0,36374.35627108327,-2.907902065126109,36377.2641731484
8.5,0.0,36377.2641731484,0.0,36374.344271083275,-2.9199020651212777,36377.2641731484
8.52,0.0,36377.2641731484,0.0,36374.33227108327,-2.9319020651237224,36377.2641731484
8.54,0.0,36377.2641731484,0.0,36374.32027108327,-2.943902065126167,36377.2641731484
8.56,0.0,36377.2641731484,0.0,36374.308271083275,-2.955902065121336,36377.2641731484
8.58,0.0,36377.2641731484,0.0,36374.29627108327,-2.9679020651237806,36377.2641731484
8.6,0.0,36377.2641731484,0.0,36374.28427108327,-2.9799020651262254,36377.2641731484
8.62,0.0,36377.2641731484,0.0,36374.272271083275,-2.991902065121394,36377.2641731484
8.64,0.0,36377.2641731484,0.0,36374.26027108327,-3.003902065123839,36377.2641731484
8.66,0.0,36377.2641731484,0.0,36374.24827108327,-3.0159020651262836,36377.2641731484
8.68,0.0,36377.2641731484,0.0,36374.236271083275,-3.0279020651214523,36377.2641731484
8.7,0.0,36377.2641731484,0.0,36374.22427108327,-3.039902065123897,36377.2641731484
8.72,0.0,36377.2641731484,0.0,36374.21227108327,-3.0519020651263418,36377.2641731484
8.74,0.0,36377.2641731484,0.0,36374.200271083275,-3.0639020651215105,36377.2641731484
8.76,0.0,36377.2641731484,0.0,36374.18827108327,-3.0759020651239553,36377.2641731484
8.78,0.0,36377.2641731484,0.0,36374.17627108328,-3.087902065119124,36377.2641731484
8.8,0.0,36377.2641731484,0.0,36374.164271083275,-3.0999020651215687,36377.2641731484
8.82,0.0,36377.2641731484,0.0,36374.15227108327,-3.1119020651240135,36377.2641731484
8.84,0.0,36377.2641731484,0.0,36374.14027108328,-3.1239020651191822,36377.2641731484
8.86,0.0,36377.2641731484,0.0,36374.128271083275,-3.135902065121627,36377.2641731484
8.88,0.0,36377.2641731484,0.0,36374.11627108327,-3.1479020651240717,36377.2641731484
8.9,0.0,36377.2641731484,0.0,36374.10427108328,-3.1599020651192404,36377.2641731484
8.92,0.0,36377.2641731484,0.0,36374.092271083275,-3.171902065121685,36377.2641731484
8.94,0.0,36377.2641731484,0.0,36374.08027108327,-3.18390206512413,36377.2641731484
8.96,0.0,36377.2641731484,0.0,36374.06827108328,-3.1959020651192986,36377.2641731484
8.98,0.0,36377.2641731484,0.0,36374.056271083275,-3.2079020651217434,36377.2641731484
9.0,0.0,36377.2641731484,0.0,36374.04427108327,-3.219902065124188,36377.2641731484
9.02,0.0,36377.2641731484,0.0,36374.03227108328,-3.231902065119357,36377.2641731484
9.04,0.0,36377.2641731484,0.0,36374.020271083275,-3.2439020651218016,36377.2641731484
9.06,0.0,36377.2641731484,0.0,36374.00827108327,-3.2559020651242463,36377.2641731484
9.08,0.0,36377.2641731484,0.0,36373.99627108328,-3.267902065119415,36377.2641731484
9.1,0.0,36377.2641731484,0.0,36373.984271083275,-3.2799020651218598,36377.2641731484
9.12,0.0,36377.2641731484,0.0,36373.97227108327,-3.2919020651243045,36377.2641731484
9.14,0.0,36377.2641731484,0.0,36373.96027108328,-3.3039020651194733,36377.2641731484
9.16,0.0,36377.2641731484,0.0,36373.948271083274,-3.315902065121918,36377.2641731484
9.18,0.0,36377.2641731484,0.0,36373.93627108327,-3.3279020651243627,36377.2641731484
9.2,0.0,36377.2641731484,0.0,36373.92427108328,-3.3399020651195315,36377.2641731484
9.22,0.0,36377.2641731484,0.0,36373.912271083274,-3.351902065121976,36377.2641731484
9.24,0.0,36377.2641731484,0.0,36373.90027108327,-3.363902065124421,36377.2641731484
9.26,0.0,36377.2641731484,0.0,36373.88827108328,-3.3759020651195897,36377.2641731484
9.28,0.0,36377.2641731484,0.0,36373.876271083274,-3.3879020651220344,36377.2641731484
9.3,0.0,36377.2641731484,0.0,36373.86427108327,-3.399902065124479,36377.2641731484
9.32,0.0,36377.2641731484,0.0,36373.85227108328,-3.411902065119648,36377.2641731484
9.34,0.0,36377.2641731484,0.0,36373.840271083274,-3.4239020651220926,36377.2641731484
9.36,0.0,36377.2641731484,0.0,36373.82827108327,-3.4359020651245373,36377.2641731484
9.38,0.0,36377.2641731484,0.0,36373.81627108328,-3.447902065119706,36377.2641731484
9.4,0.0,36377.2641731484,0.0,36373.804271083274,-3.459902065122151,36377.2641731484
9.42,0.0,36377.2641731484,0.0,36373.79227108327,-3.4719020651245955,36377.2641731484
9.44,0.0,36377.2641731484,0.0,36373.78027108328,-3.4839020651197643,36377.2641731484
9.46,0.0,36377.2641731484,0.0,36373.768271083274,-3.495902065122209,36377.2641731484
9.48,0.0,36377.2641731484,0.0,36373.75627108327,-3.5079020651246537,36377.2641731484
9.5,0.0,36377.2641731484,0.0,36373.74427108328,-3.5199020651198225,36377.2641731484
9.52,0.0,36377.2641731484,0.0,36373.732271083274,-3.5319020651222672,36377.2641731484
9.54,0.0,36377.2641731484,0.0,36373.72027108327,-3.543902065124712,36377.2641731484
9.56,0.0,36377.2641731484,0.0,36373.70827108328,-3.5559020651198807,36377.2641731484
9.58,0.0,36377.2641731484,0.0,36373.696271083274,-3.5679020651223254,36377.2641731484
9.6,0.0,36377.2641731484,0.0,36373.68427108327,-3.57990206512477,36377.2641731484
9.62,0.0,36377.2641731484,0.0,36373.67227108328,-3.591902065119939,36377.2641731484
9.64,0.0,36377.2641731484,0.0,36373.660271083274,-3.6039020651223836,36377.2641731484
9.66,0.0,36377.2641731484,0.0,36373.64827108327,-3.6159020651248284,36377.2641731484
9.68,0.0,36377.2641731484,0.0,36373.63627108328,-3.627902065119997,36377.2641731484
9.7,0.0,36377.2641731484,0.0,36373.624271083274,-3.639902065122442,36377.2641731484
9.72,0.0,36377.2641731484,0.0,36373.61227108327,-3.6519020651248866,36377.2641731484
9.74,0.0,36377.2641731484,0.0,36373.600271083276,-3.6639020651200553,36377.2641731484
9.76,0.0,36377.2641731484,0.0,36373.588271083274,-3.6759020651225,36377.2641731484
9.78,0.0,36377.2641731484,0.0,36373.57627108327,-3.687902065124945,36377.2641731484
9.8,0.0,36377.2641731484,0.0,36373.564271083276,-3.6999020651201135,36377.2641731484
9.82,0.0,36377.2641731484,0.0,36373.552271083274,-3.7119020651225583,36377.2641731484
9.84,0.0,36377.2641731484,0.0,36373.54027108327,-3.723902065125003,36377.2641731484
9.86,0.0,36377.2641731484,0.0,36373.528271083276,-3.7359020651201718,36377.2641731484
9.88,0.0,36377.2641731484,0.0,36373.516271083274,-3.7479020651226165,36377.2641731484
9.9,0.0,36377.2641731484,0.0,36373.50427108327,-3.759902065125061,36377.2641731484
9.92,0.0,36377.2641731484,0.0,36373.492271083276,-3.77190206512023,36377.2641731484
9.94,0.0,36377.2641731484,0.0,36373.480271083274,-3.7839020651226747,36377.2641731484
9.96,0.0,36377.2641731484,0.0,36373.46827108327,-3.7959020651251194,36377.2641731484
9.98,0.0,36377.2641731484,0.0,36373.456271083276,-3.807902065120288,36377.2641731484
10.0,0.0,36377.2641731484,0.0,36373.44427108327,-3.819902065122733,36377.2641731484
10.02,0.0,36377.2641731484,0.0,36373.43227108327,-3.8319020651251776,36377.2641731484
10.04,0.0,36377.2641731484,0.0,36373.420271083276,-3.8439020651203464,36377.2641731484
10.06,0.0,36377.2641731484,0.0,36373.40827108327,-3.855902065122791,36377.2641731484
10.08,0.0,36377.2641731484,0.0,36373.39627108327,-3.867902065125236,36377.2641731484
10.1,0.0,36377.2641731484,0.0,36373.384271083276,-3.8799020651204046,36377.2641731484
10.12,0.0,36377.2641731484,0.0,36373.37227108327,-3.8919020651228493,36377.2641731484
10.14,0.0,36377.2641731484,0.0,36373.36027108327,-3.903902065125294,36377.2641731484
10.16,0.0,36377.2641731484,0.0,36373.348271083276,-3.915902065120463,36377.2641731484
10.18,0.0,36377.2641731484,0.0,36373.33627108327,-3.9279020651229075,36377.2641731484
10.2,0.0,36377.2641731484,0.0,36373.32427108327,-3.9399020651253522,36377.2641731484
10.22,0.0,36377.2641731484,0.0,36373.312271083276,-3.951902065120521,36377.2641731484
10.24,0.0,36377.2641731484,0.0,36373.30027108327,-3.9639020651229657,36377.2641731484
10.26,0.0,36377.2641731484,0.0,36373.28827108327,-3.9759020651254104,36377.2641731484
10.28,0.0,36377.2641731484,0.0,36373.276271083276,-3.987902065120579,36377.2641731484
10.3,0.0,36377.2641731484,0.0,36373.26427108327,-3.999902065123024,36377.2641731484
10.32,0.0,36377.2641731484,0.0,36373.25227108327,-4.011902065125469,36377.2641731484
10.34,0.0,36377.2641731484,0.0,36373.240271083276,-4.023902065120637,36377.2641731484
10.36,0.0,36377.2641731484,0.0,36373.22827108327,-4.035902065123082,36377.2641731484
10.38,0.0,36377.2641731484,0.0,36373.21627108327,-4.047902065125527,36377.2641731484
10.4,0.0,36377.2641731484,0.0,36373.204271083276,-4.059902065120696,36377.2641731484
10.42,0.0,36377.2641731484,0.0,36373.19227108327,-4.07190206512314,36377.2641731484
10.44,0.0,36377.2641731484,0.0,36373.18027108327,-4.083902065125585,36377.2641731484
10.46,0.0,36377.2641731484,0.0,36373.168271083276,-4.095902065120754,36377.2641731484
10.48,0.0,36377.2641731484,0.0,36373.15627108327,-4.1079020651231986,36377.2641731484
10.5,0.0,36377.2641731484,0.0,36373.14427108327,-4.119902065125643,36377.2641731484
10.52,0.0,36377.2641731484,0.0,36373.132271083276,-4.131902065120812,36377.2641731484
10.54,0.0,36377.2641731484,0.0,36373.12027108327,-4.143902065123257,36377.2641731484
10.56,0.0,36377.2641731484,0.0,36373.10827108327,-4.1559020651257015,36377.2641731484
10.58,0.0,36377.2641731484,0.0,36373.096271083275,-4.16790206512087,36377.2641731484
10.6,0.0,36377.2641731484,0.0,36373.08427108327,-4.179902065123315,36377.2641731484
10.62,0.0,36377.2641731484,0.0,36373.07227108327,-4.19190206512576,36377.2641731484
10.64,0.0,36377.2641731484,0.0,36373.060271083275,-4.2039020651209285,36377.2641731484
10.66,0.0,36377.2641731484,0.0,36373.04827108327,-4.215902065123373,36377.2641731484
10.68,0.0,36377.2641731484,0.0,36373.03627108327,-4.227902065125818,36377.2641731484
10.7,0.0,36377.2641731484,0.0,36373.024271083275,-4.239902065120987,36377.2641731484
10.72,0.0,36377.2641731484,0.0,36373.01227108327,-4.251902065123431,36377.2641731484
10.74,0.0,36377.2641731484,0.0,36373.00027108327,-4.263902065125876,36377.2641731484
10.76,0.0,36377.2641731484,0.0,36372.988271083275,-4.275902065121045,36377.2641731484
10.78,0.0,36377.2641731484,0.0,36372.97627108327,-4.28790206512349,36377.2641731484
10.8,0.0,36377.2641731484,0.0,36372.96427108327,-4.299902065125934,36377.2641731484
10.82,0.0,36377.2641731484,0.0,36372.952271083275,-4.311902065121103,36377.2641731484
10.84,0.0,36377.2641731484,0.0,36372.94027108327,-4.323902065123548,36377.2641731484
10.86,0.0,36377.2641731484,0.0,36372.92827108327,-4.3359020651259925,36377.2641731484
10.88,0.0,36377.2641731484,0.0,36372.916271083275,-4.347902065121161,36377.2641731484
10.9,0.0,36377.2641731484,0.0,36372.90427108327,-4.359902065123606,36377.2641731484
10.92,0.0,36377.2641731484,0.0,36372.89227108327,-4.371902065126051,36377.2641731484
10.94,0.0,36377.2641731484,0.0,36372.880271083275,-4.3839020651212195,36377.2641731484
10.96,0.0,36377.2641731484,0.0,36372.86827108327,-4.395902065123664,36377.2641731484
10.98,0.0,36377.2641731484,0.0,36372.85627108327,-4.407902065126109,36377.2641731484
11.0,0.0,36377.2641731484,0.0,36372.844271083275,-4.419902065121278,36377.2641731484
11.02,0.0,36377.2641731484,0.0,36372.83227108327,-4.431902065123722,36377.2641731484
11.04,0.0,36377.2641731484,0.0,36372.82027108327,-4.443902065126167,36377.2641731484
11.06,0.0,36377.2641731484,0.0,36372.808271083275,-4.455902065121336,36377.2641731484
11.08,0.0,36377.2641731484,0.0,36372.79627108327,-4.467902065123781,36377.2641731484
11.1,0.0,36377.2641731484,0.0,36372.78427108327,-4.479902065126225,36377.2641731484
11.12,0.0,36377.2641731484,0.0,36372.772271083275,-4.491902065121394,36377.2641731484
11.14,0.0,36377.2641731484,0.0,36372.76027108327,-4.503902065123839,36377.2641731484
11.16,0.0,36377.2641731484,0.0,36372.74827108327,-4.515902065126284,36377.2641731484
11.18,0.0,36377.2641731484,0.0,36372.736271083275,-4.527902065121452,36377.2641731484
11.2,0.0,36377.2641731484,0.0,36372.72427108327,-4.539902065123897,36377.2641731484
11.22,0.0,36377.2641731484,0.0,36372.71227108327,-4.551902065126342,36377.2641731484
11.24,0.0,36377.2641731484,0.0,36372.700271083275,-4.5639020651215105,36377.2641731484
11.26,0.0,36377.2641731484,0.0,36372.68827108327,-4.575902065123955,36377.2641731484
11.28,0.0,36377.2641731484,0.0,36372.67627108328,-4.587902065119124,36377.2641731484
11.3,0.0,36377.2641731484,0.0,36372.664271083275,-4.599902065121569,36377.2641731484
11.32,0.0,36377.2641731484,0.0,36372.65227108327,-4.6119020651240135,36377.2641731484
11.34,0.0,36377.2641731484,0.0,36372.64027108328,-4.623902065119182,36377.2641731484
11.36,0.0,36377.2641731484,0.0,36372.628271083275,-4.635902065121627,36377.2641731484
11.38,0.0,36377.2641731484,0.0,36372.61627108327,-4.647902065124072,36377.2641731484
11.4,0.0,36377.2641731484,0.0,36372.60427108328,-4.65990206511924,36377.2641731484
11.42,0.0,36377.2641731484,0.0,36372.592271083275,-4.671902065121685,36377.2641731484
11.44,0.0,36377.2641731484,0.0,36372.58027108327,-4.68390206512413,36377.2641731484
11.46,0.0,36377.2641731484,0.0,36372.56827108328,-4.695902065119299,36377.2641731484
11.48,0.0,36377.2641731484,0.0,36372.556271083275,-4.707902065121743,36377.2641731484
11.5,0.0,36377.2641731484,0.0,36372.54427108327,-4.719902065124188,36377.2641731484
11.52,0.0,36377.2641731484,0.0,36372.53227108328,-4.731902065119357,36377.2641731484
11.54,0.0,36377.2641731484,0.0,36372.520271083275,-4.743902065121802,36377.2641731484
11.56,0.0,36377.2641731484,0.0,36372.50827108327,-4.755902065124246,36377.2641731484
11.58,0.0,36377.2641731484,0.0,36372.49627108328,-4.767902065119415,36377.2641731484
11.6,0.0,36377.2641731484,0.0,36372.484271083275,-4.77990206512186,36377.2641731484
11.62,0.0,36377.2641731484,0.0,36372.47227108327,-4.7919020651243045,36377.2641731484
11.64,0.0,36377.2641731484,0.0,36372.46027108328,-4.803902065119473,36377.2641731484
11.66,0.0,36377.2641731484,0.0,36372.448271083274,-4.815902065121918,36377.2641731484
11.68,0.0,36377.2641731484,0.0,36372.43627108327,-4.827902065124363,36377.2641731484
11.7,0.0,36377.2641731484,0.0,36372.42427108328,-4.8399020651195315,36377.2641731484
