site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.855224213833252,1.0766775496655931,1.4177181808395387,4.929356049268494,1.855224213833252,3.0,-1.144775786166748
WEST,4,D,2.1095538575961914,1.072431920042256,1.590740283931427,5.233489202520447,2.1095538575961914,3.0,-0.8904461424038084
