scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,76110.05209576855,41.64363557004699,75985.12653301567,76125.91008193998,0.0,48.15641427285984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.021311283111572
LMP + toll,76112.34927843201,26.975227045733703,76032.80104048376,76123.03566555417,0.0,34.715158431946485,6.344073177470625,4.800000000000001,0.0,0.0,0.0,0.0,0.0,10.615926265716553
LMP + BESS Houston,76109.07604056357,40.51877695345071,75987.25880593073,76124.46768258997,3.0066921477748543,46.88110539359699,0.0,0.0,2.258056232032325,3.0,56576.296379766005,14166.13682364,37884.05587921401,13.192704916000366
LMP + BESS West,76109.34315216189,40.52683753372189,75987.73262307214,76124.70306588897,3.1252054330258017,46.769071309017676,0.0,0.0,2.221492003531369,3.0,59393.102180022004,14638.17404856,40003.479989939995,13.995945930480957
LMP + BESS both,76108.36709695689,39.40201140465953,75989.79410973522,76123.26066653896,6.822208589338012,46.18407343829218,0.0,0.0,4.479548235563694,6.0,115969.398559788,22164.22085832,84527.62588303398,17.054033279418945
LMP + toll + BESS Houston,76111.373223227,25.849376164495148,76035.15192999647,76121.63450320429,3.9985006309291458,34.431658035837835,6.344073177470625,4.800000000000001,2.2580562320323216,3.0,56576.29637976596,7374.889619439837,44675.303083414015,12.683322668075562
LMP + toll + BESS West,76111.64033482534,25.857941108840407,76035.49437844443,76121.88067292408,3.131736152428677,33.334346187507194,6.344073177470625,4.800000000000001,2.221492003531369,3.0,59393.102180022004,14675.200730220002,39966.45330828,14.314045190811157
LMP + toll + BESS both,76110.66427962035,24.732074968524984,76037.85015059226,76120.48308833502,7.537991309109143,33.45860031714986,6.344073177470625,4.800000000000001,4.479548235563691,6.0,115969.39855978797,16388.125619519837,90303.72112183404,17.464102268218994
