scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,76109.43845203724,41.6409796468182,75984.53863853525,76125.3249744841,0.0,48.77005800417503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.042924165725708
LMP + toll,76111.76883587323,26.973108195291807,76032.24596272841,76122.4794636765,0.0,35.230252812048754,6.409421356164229,4.800000000000001,0.0,0.0,0.0,0.0,0.0,10.491979122161865
LMP + BESS Houston,76108.48701540325,40.51620853858043,75986.66962032297,76123.90586326705,3.0500443124579237,47.49241969650777,0.0,0.0,2.2791192541253746,3.0,56571.009423246,13997.926135059997,38047.40256779399,12.533288717269897
LMP + BESS West,76108.75719841261,40.52438716330003,75987.17180798625,76124.14383256072,3.1128897377150677,47.311880085506246,0.0,0.0,2.252321281020408,3.0,59248.35141640399,14492.995411880001,40015.4879242,12.77161979675293
LMP + BESS both,76107.80576177861,39.39964859034105,75989.25673018646,76122.72472134365,6.8402168172229665,46.71152454488895,0.0,0.0,4.531440535145783,6.0,115819.36083965002,22282.335470780003,84271.476568154,17.6435809135437
LMP + toll + BESS Houston,76110.81739923921,25.84735164253313,76034.61923867033,76121.10220908403,4.048437773597808,34.951007965521285,6.409421356164229,4.800000000000001,2.279119254125371,3.0,56571.00942324597,7127.265685179837,44918.063017674016,13.569117784500122
LMP + toll + BESS West,76111.08758224857,25.856019435417583,76034.96572052443,76121.35104288554,3.1753516595974087,33.83453681526231,6.409421356164229,4.800000000000001,2.252321281020408,3.0,59248.35141640399,14375.7102008,40132.77313528,14.781161785125732
LMP + toll + BESS both,76110.13614561457,24.730247632180095,76037.34407490425,76119.9774196844,7.695496884552671,34.026999420092295,6.409421356164229,4.800000000000001,4.531440535145779,6.0,115819.36083964998,16402.06170947984,90151.75032945402,18.575608015060425
