site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.5224646633632204,0.07480182006564176,1.4275436801443484,1.6430366875256348,1.5224646633632204,3.0,-1.4775353366367796
WEST,4,D,1.7797919288873294,0.09421443912512219,1.6146014006079101,1.922059309952698,1.7797919288873294,3.0,-1.2202080711126706
