scenario,mean_$M,std_$M,p05_$M,p95_$M,rev_bess_$M,lmp_cost_$M,toll_cost_$M,toll_lease_$M,bess_ch_$M,bess_lease_$M,ch_mwh,dis_dc_mwh,dis_grid_mwh,solve_s
LMP only,76123.29851947514,1.629225201473422,76120.67868874726,76125.3249744841,0.0,34.90999056628477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.955517530441284
LMP + toll,76120.74074979244,1.4047679984956927,76118.44050620474,76122.4794636765,0.0,28.322492382421064,4.345267866571916,4.800000000000001,0.0,0.0,0.0,0.0,0.0,9.192996263504028
LMP + BESS Houston,76121.97364671173,1.5660009052382218,76119.46024454909,76123.90586326705,2.0903954548223074,33.952002900726235,0.0,0.0,1.3732558837846238,3.0,56539.29926825001,13992.45944302,38023.69591728,11.819559812545776
LMP + BESS West,76122.2443402858,1.5500687155001607,76119.75701580619,76124.14383256072,2.248454191521867,33.843986500394834,0.0,0.0,1.3686374467565958,3.0,59228.713726418,14549.502090080003,39940.91457126,12.443286418914795
LMP + BESS both,76120.91946752238,1.4867092867829936,76118.53857160802,76122.72472134365,4.751886375200487,33.29903556369263,0.0,0.0,2.7418933305412194,6.0,115768.012994668,22233.711450020004,84272.86057162,17.288851261138916
LMP + toll + BESS Houston,76119.41587702902,1.348531211015709,76117.22206200658,76121.10220908403,2.7698617956579055,28.04397105769808,4.345267866571916,4.800000000000001,1.3732558837846207,3.0,56539.29926824996,7129.383020819842,44886.77233948002,14.090779542922974
LMP + toll + BESS West,76119.68657060308,1.3247401721313303,76117.51883326366,76121.35104288554,2.25819015573899,27.26622428074825,4.345267866571916,4.800000000000001,1.3686374467565958,3.0,59228.713726418,14372.568851319998,40117.84781002,13.276747465133667
LMP + toll + BESS both,76118.36169783967,1.2687423787742653,76116.30038906551,76119.9774196844,5.323654678088143,27.283305682716517,4.345267866571916,4.800000000000001,2.7418933305412163,6.0,115768.01299466798,16330.371052039844,90176.20096960003,15.609044075012207
