mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,76123.29851947514,1.629225201473422,0.0,76123.29851947514,0.0
20.0,76123.74945043748,1.5822080369736706,0.96,76122.78945043749,10.595520496368408
40.0,76124.19932616045,1.5361750485311407,1.92,76122.27932616047,9.651124954223633
60.0,76124.64809886801,1.491256018405419,2.88,76121.76809886801,10.299274444580078
80.0,76125.09533168141,1.4474275416695543,3.84,76121.25533168142,9.7860848903656
100.0,76125.54074979243,1.4047679984956924,4.8,76120.74074979244,9.707969903945923
