site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,1,D,0.5032254196607058,0.02555807620439011,0.47291409785621646,0.5481715843508912,0.5032254196607058,3.0,-2.4967745803392942
WEST,1,D,0.5799665351355592,0.030831420916636293,0.5263089449391175,0.631358381277771,0.5799665351355592,3.0,-2.420033464864441
HOUSTON,2,D,0.9165095890477295,0.045989358771463214,0.8573395026483155,0.9916093056396484,0.9165095890477295,3.0,-2.0834904109522703
WEST,2,D,1.0621402059324034,0.05596067501197695,0.9646418178808595,1.1532656812617494,1.0621402059324034,3.0,-1.9378597940675966
HOUSTON,4,D,1.5224646633632204,0.07480182006564176,1.4275436801443484,1.6430366875256348,1.5224646633632204,3.0,-1.4775353366367796
WEST,4,D,1.7797919288873294,0.09421443912512219,1.6146014006079101,1.922059309952698,1.7797919288873294,3.0,-1.2202080711126706
HOUSTON,8,D,2.2128890296123047,0.10703216777110025,2.0739220922106933,2.3956139543573,2.2128890296123047,3.0,-0.7871109703876954
WEST,8,D,2.5710746112397467,0.1369889068000796,2.319516571155091,2.7759620505651856,2.5710746112397467,3.0,-0.4289253887602533
