site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.5149648355258185,0.0744333379349596,1.4205114476147465,1.6349429093475343,1.5149648355258185,3.0,-1.4850351644741815
WEST,4,D,1.7710244790120242,0.09375032676855181,1.6066476846878053,1.912591027390442,1.7710244790120242,3.0,-1.2289755209879758
