site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,1,D,0.49578859104342654,0.025180370593879006,0.46592522004936227,0.5400705279499054,0.49578859104342654,3.0,-2.5042114089565732
WEST,1,D,0.5713956000587465,0.030375783832393644,0.5185309780831147,0.6220279596015931,0.5713956000587465,3.0,-2.4286043999412534
HOUSTON,2,D,0.9029651119949952,0.04530971258851717,0.8446694615188599,0.9769549849584962,0.9029651119949952,3.0,-2.097034888005005
WEST,2,D,1.0464435535836183,0.055133669780943965,0.9503860246319581,1.1362223479028322,1.0464435535836183,3.0,-1.9535564464163817
HOUSTON,4,D,1.4999651849566653,0.07369637311456334,1.406446982022095,1.6187553566833497,1.4999651849566653,3.0,-1.5000348150433347
WEST,4,D,1.7534895868068847,0.09282210760798588,1.590740283931427,1.8936544885592654,1.7534895868068847,3.0,-1.2465104131931153
HOUSTON,8,D,2.1801862367927245,0.10545041636920419,2.0432729840075687,2.3602108036682132,2.1801862367927245,3.0,-0.8198137632072754
WEST,8,D,2.533078433725342,0.134964441995744,2.2852379825698854,2.7349379719342046,2.533078433725342,3.0,-0.46692156627465786
