scenario,use_toll,bess_sites,mean_$M,std_$M,p05_$M,p95_$M
LMP only,False,,95043.36786027365,1.1573568751807852,95041.49954311753,95044.84164823037
LMP + BESS West,False,WEST,95042.05587004017,1.1046853765387141,95040.27061797332,95043.4737428877
LMP + BESS Houston,False,HOUSTON,95041.78135530232,1.1197957391922333,95039.97968650241,95043.21866121022
LMP + BESS both,False,"HOUSTON,WEST",95040.46936506886,1.0671743594210694,95038.74669148482,95041.85075586755
LMP + toll,True,,95039.78192399595,1.0597465901025633,95038.06435576109,95041.15410458227
LMP + toll + BESS West,True,WEST,95038.4699337625,1.006808018807085,95036.83503547958,95039.78619923959
LMP + toll + BESS Houston,True,HOUSTON,95038.19541902462,1.0246250924963112,95036.54449914595,95039.53111756212
LMP + toll + BESS both,True,"HOUSTON,WEST",95036.8834287912,0.9718641381122889,95035.3095370753,95038.16321221946
