site,x,freq,floating_mean_$M,floating_std_$M,floating_p05_$M,floating_p95_$M,breakeven_fixed_$M,fixed_payment_$M,net_at_physical_$M
HOUSTON,4,D,1.3030936926853027,0.04496939859427268,1.2479769622283936,1.3801942164837648,1.3030936926853027,3.0,-1.6969063073146973
WEST,4,D,1.548679091308594,0.06229794494759358,1.4436701546267703,1.6460660965530398,1.548679091308594,3.0,-1.451320908691406
