mw_reserved,base_mean_$M,base_std_$M,lease_at_default_$M,net_at_default_K_mean_$M,solve_s
0.0,95043.36786027365,1.1573568751807852,0.0,95043.36786027365,0.0
20.0,95043.61201802078,1.137188295267847,0.96,95042.65201802079,11.287233829498291
40.0,95043.85563225806,1.11730011365386,1.92,95041.93563225804,11.164815425872803
60.0,95044.09850665426,1.0976831564529332,2.88,95041.21850665426,10.300713062286377
80.0,95044.34065280423,1.0784755890136657,3.84,95040.50065280424,11.247340679168701
100.0,95044.58192399597,1.0597465901025633,4.8,95039.78192399595,11.385986089706421
